time,gFx,gFy,gFz,TgF
66.850000,-0.0468,0.3098,0.8578,0.913
66.851000,-0.0507,0.3069,0.8602,0.915
66.851000,-0.0549,0.3120,0.8573,0.914
66.852000,-0.0568,0.3135,0.8548,0.912
66.852000,-0.0532,0.3169,0.8563,0.915
66.853000,-0.0461,0.3210,0.8585,0.918
66.853000,-0.0375,0.3266,0.8570,0.918
66.853000,-0.0297,0.3276,0.8563,0.917
66.854000,-0.0229,0.3310,0.8495,0.912
66.854000,-0.0185,0.3320,0.8439,0.907
66.855000,-0.0136,0.3362,0.8370,0.902
66.855000,-0.0148,0.3401,0.8231,0.891
66.856000,-0.0151,0.3410,0.8126,0.881
66.856000,-0.0163,0.3401,0.8058,0.875
66.857000,-0.0153,0.3364,0.7972,0.865
66.857000,-0.0158,0.3364,0.7921,0.861
66.858000,-0.0207,0.3371,0.7923,0.861
66.858000,-0.0273,0.3423,0.7931,0.864
66.858000,-0.0378,0.3452,0.8016,0.874
66.858000,-0.0429,0.3474,0.8128,0.885
66.859000,-0.0446,0.3493,0.8270,0.899
66.859000,-0.0473,0.3508,0.8382,0.910
66.859000,-0.0483,0.3511,0.8529,0.924
66.859000,-0.0522,0.3511,0.8714,0.941
66.860000,-0.0571,0.3508,0.8800,0.949
66.860000,-0.0656,0.3528,0.8893,0.959
66.860000,-0.0712,0.3557,0.8895,0.961
66.860000,-0.0746,0.3557,0.8927,0.964
66.861000,-0.0737,0.3559,0.8920,0.963
66.861000,-0.0715,0.3581,0.8851,0.957
66.861000,-0.0641,0.3576,0.8790,0.951
66.862000,-0.0578,0.3601,0.8773,0.950
66.862000,-0.0517,0.3620,0.8732,0.947
66.862000,-0.0395,0.3635,0.8688,0.943
66.862000,-0.0346,0.3672,0.8688,0.944
66.863000,-0.0292,0.3701,0.8673,0.943
66.863000,-0.0287,0.3730,0.8722,0.949
66.863000,-0.0273,0.3730,0.8746,0.951
66.863000,-0.0248,0.3804,0.8775,0.957
66.864000,-0.0209,0.3840,0.8846,0.965
66.864000,-0.0160,0.3879,0.8868,0.968
66.864000,-0.0126,0.3865,0.8824,0.963
66.864000,-0.0097,0.3872,0.8871,0.968
66.865000,-0.0148,0.3931,0.8841,0.968
66.865000,-0.0160,0.3982,0.8810,0.967
66.865000,-0.0187,0.3982,0.8790,0.965
66.866000,-0.0200,0.3979,0.8771,0.963
66.866000,-0.0236,0.3967,0.8722,0.958
66.866000,-0.0253,0.3913,0.8707,0.955
66.867000,-0.0305,0.3904,0.8780,0.961
66.867000,-0.0312,0.3877,0.8956,0.976
66.867000,-0.0341,0.3852,0.9195,0.998
66.867000,-0.0351,0.3821,0.9452,1.020
66.868000,-0.0353,0.3786,0.9728,1.044
66.868000,-0.0344,0.3738,0.9979,1.066
66.868000,-0.0324,0.3686,1.0106,1.076
66.868000,-0.0300,0.3667,1.0272,1.091
66.869000,-0.0261,0.3660,1.0284,1.092
66.869000,-0.0251,0.3640,1.0297,1.092
66.869000,-0.0297,0.3652,1.0267,1.090
66.870000,-0.0361,0.3696,1.0221,1.087
66.870000,-0.0392,0.3791,1.0089,1.079
66.870000,-0.0434,0.3850,0.9999,1.072
66.870000,-0.0400,0.3889,0.9852,1.060
66.871000,-0.0327,0.3953,0.9781,1.055
66.872000,-0.0244,0.3989,0.9723,1.051
66.873000,-0.0117,0.4009,0.9694,1.049
66.873000,-0.0058,0.4016,0.9642,1.045
66.874000,-0.0048,0.3999,0.9625,1.042
66.874000,-0.0065,0.4033,0.9559,1.038
66.875000,-0.0136,0.4082,0.9567,1.040
66.875000,-0.0261,0.4099,0.9532,1.038
66.876000,-0.0432,0.4106,0.9562,1.042
66.878000,-0.0595,0.4077,0.9632,1.048
66.878000,-0.0732,0.4023,0.9711,1.054
66.879000,-0.0810,0.3970,0.9759,1.057
66.879000,-0.0869,0.3896,0.9855,1.063
66.881000,-0.0903,0.3833,1.0006,1.075
66.883000,-0.0893,0.3796,1.0126,1.085
66.884000,-0.0891,0.3716,1.0306,1.099
66.885000,-0.0891,0.3679,1.0524,1.118
66.888000,-0.0793,0.3642,1.0773,1.140
66.888000,-0.0661,0.3613,1.1002,1.160
66.889000,-0.0505,0.3569,1.1183,1.175
66.889000,-0.0373,0.3503,1.1290,1.183
66.889000,-0.0241,0.3457,1.1378,1.189
66.890000,-0.0163,0.3457,1.1449,1.196
66.890000,-0.0114,0.3445,1.1486,1.199
66.890000,-0.0034,0.3445,1.1425,1.193
66.890000,0.0015,0.3423,1.1354,1.186
66.891000,0.0086,0.3374,1.1264,1.176
66.891000,0.0167,0.3318,1.1215,1.170
66.891000,0.0189,0.3257,1.1181,1.165
66.891000,0.0130,0.3191,1.1195,1.164
66.892000,0.0030,0.3061,1.1202,1.161
66.892000,-0.0058,0.2959,1.1227,1.161
66.892000,-0.0209,0.2856,1.1200,1.156
66.892000,-0.0434,0.2729,1.1176,1.151
66.893000,-0.0593,0.2629,1.1085,1.141
66.893000,-0.0771,0.2549,1.0934,1.125
66.893000,-0.0961,0.2480,1.0651,1.098
66.893000,-0.1110,0.2392,1.0363,1.069
66.893000,-0.1271,0.2422,1.0099,1.046
66.894000,-0.1354,0.2412,0.9860,1.024
66.894000,-0.1442,0.2409,0.9654,1.005
66.894000,-0.1503,0.2395,0.9488,0.990
66.895000,-0.1499,0.2317,0.9530,0.992
66.895000,-0.1462,0.2314,0.9647,1.003
66.896000,-0.1362,0.2278,0.9786,1.014
66.896000,-0.1213,0.2260,0.9938,1.026
66.896000,-0.1000,0.2216,1.0079,1.037
66.897000,-0.0803,0.2170,1.0197,1.046
66.897000,-0.0568,0.2158,1.0338,1.058
66.897000,-0.0300,0.2199,1.0399,1.063
66.898000,-0.0058,0.2207,1.0470,1.070
66.898000,0.0111,0.2241,1.0502,1.074
66.898000,0.0274,0.2297,1.0472,1.072
66.898000,0.0411,0.2339,1.0433,1.070
66.899000,0.0494,0.2348,1.0360,1.063
66.899000,0.0552,0.2387,1.0221,1.051
66.899000,0.0609,0.2392,1.0045,1.034
66.899000,0.0623,0.2419,0.9794,1.011
66.900000,0.0653,0.2378,0.9591,0.990
66.900000,0.0609,0.2353,0.9379,0.969
66.900000,0.0552,0.2351,0.9247,0.956
66.900000,0.0516,0.2339,0.9105,0.941
66.900000,0.0445,0.2295,0.8998,0.930
66.901000,0.0374,0.2304,0.9005,0.930
66.901000,0.0286,0.2263,0.9081,0.936
66.901000,0.0225,0.2258,0.9215,0.949
66.901000,0.0120,0.2234,0.9401,0.966
66.902000,0.0062,0.2151,0.9630,0.987
66.902000,-0.0031,0.2099,0.9855,1.008
66.902000,-0.0060,0.2041,1.0126,1.033
66.902000,-0.0065,0.2002,1.0341,1.053
66.902000,-0.0077,0.1967,1.0468,1.065
66.903000,-0.0034,0.1943,1.0560,1.074
66.903000,0.0020,0.1965,1.0582,1.076
66.903000,0.0049,0.1972,1.0441,1.063
66.903000,0.0049,0.1987,1.0077,1.027
66.903000,0.0047,0.2033,0.9618,0.983
66.904000,0.0074,0.2104,0.9459,0.969
66.904000,0.0025,0.2185,0.9120,0.938
66.904000,-0.0109,0.2273,0.8785,0.908
66.904000,-0.0207,0.2329,0.8568,0.888
66.905000,-0.0331,0.2390,0.8302,0.865
66.905000,-0.0434,0.2439,0.8111,0.848
66.906000,-0.0468,0.2527,0.7940,0.835
66.906000,-0.0515,0.2549,0.7835,0.826
66.906000,-0.0561,0.2602,0.7862,0.830
66.906000,-0.0563,0.2605,0.8065,0.849
66.907000,-0.0539,0.2588,0.8221,0.864
66.907000,-0.0461,0.2558,0.8448,0.884
66.907000,-0.0380,0.2470,0.8714,0.907
66.907000,-0.0385,0.2419,0.8968,0.930
66.908000,-0.0380,0.2392,0.9193,0.951
66.908000,-0.0388,0.2363,0.9359,0.966
66.908000,-0.0346,0.2297,0.9447,0.973
66.908000,-0.0351,0.2263,0.9528,0.980
66.908000,-0.0263,0.2243,0.9537,0.980
66.909000,-0.0202,0.2270,0.9567,0.983
66.909000,-0.0117,0.2317,0.9498,0.978
66.909000,-0.0036,0.2390,0.9427,0.973
66.909000,0.0071,0.2497,0.9318,0.965
66.909000,0.0220,0.2617,0.9171,0.954
66.910000,0.0352,0.2683,0.9010,0.941
66.910000,0.0462,0.2732,0.8827,0.925
66.910000,0.0535,0.2846,0.8758,0.922
66.910000,0.0592,0.2976,0.8785,0.929
66.911000,0.0640,0.3032,0.8863,0.939
66.911000,0.0643,0.3091,0.8854,0.940
66.911000,0.0657,0.3098,0.8827,0.938
66.911000,0.0653,0.3074,0.8785,0.933
66.911000,0.0584,0.3074,0.8841,0.938
66.912000,0.0460,0.3071,0.8783,0.932
66.912000,0.0330,0.3127,0.8849,0.939
66.912000,0.0194,0.3113,0.8885,0.942
66.912000,0.0123,0.3142,0.8929,0.947
66.912000,0.0101,0.3161,0.8949,0.949
66.913000,0.0096,0.3215,0.8942,0.950
66.913000,0.0089,0.3288,0.8895,0.948
66.913000,0.0128,0.3340,0.8898,0.950
66.913000,0.0186,0.3442,0.8895,0.954
66.914000,0.0269,0.3508,0.8863,0.954
66.914000,0.0355,0.3555,0.8900,0.959
66.914000,0.0455,0.3647,0.8959,0.968
66.915000,0.0489,0.3681,0.9056,0.979
66.915000,0.0518,0.3738,0.9125,0.987
66.915000,0.0494,0.3755,0.9227,0.997
66.915000,0.0467,0.3769,0.9193,0.995
66.916000,0.0416,0.3745,0.9191,0.993
66.916000,0.0340,0.3750,0.9151,0.990
66.916000,0.0242,0.3757,0.9078,0.983
66.917000,0.0154,0.3767,0.9007,0.976
66.917000,0.0071,0.3784,0.8939,0.971
66.918000,0.0013,0.3784,0.8890,0.966
66.918000,-0.0046,0.3799,0.8910,0.969
66.919000,-0.0048,0.3804,0.8907,0.969
66.919000,-0.0082,0.3796,0.8885,0.966
66.920000,-0.0148,0.3769,0.8939,0.970
66.921000,-0.0185,0.3738,0.8929,0.968
66.922000,-0.0239,0.3725,0.9078,0.982
66.922000,-0.0246,0.3738,0.9213,0.994
66.923000,-0.0222,0.3738,0.9281,1.001
66.923000,-0.0097,0.3708,0.9454,1.016
66.923000,0.0015,0.3689,0.9650,1.033
66.923000,0.0152,0.3681,0.9667,1.035
66.924000,0.0113,0.3696,0.9828,1.050
66.924000,0.0240,0.3696,1.0177,1.083
66.924000,0.0259,0.3669,1.0455,1.108
66.924000,0.0191,0.3611,1.0555,1.116
66.924000,0.0147,0.3601,1.0585,1.118
66.925000,0.0067,0.3511,1.0524,1.109
66.925000,-0.0046,0.3418,1.0480,1.102
66.925000,-0.0195,0.3318,1.0338,1.086
66.925000,-0.0353,0.3252,1.0197,1.071
66.926000,-0.0534,0.3178,1.0089,1.059
66.926000,-0.0651,0.3139,0.9911,1.042
66.926000,-0.0629,0.3176,0.9816,1.034
66.926000,-0.0593,0.3183,0.9720,1.025
66.926000,-0.0456,0.3210,0.9657,1.019
66.927000,-0.0280,0.3235,0.9593,1.013
66.927000,-0.0114,0.3279,0.9579,1.012
66.927000,0.0049,0.3342,0.9620,1.018
66.927000,0.0194,0.3374,0.9794,1.036
66.928000,0.0382,0.3391,0.9969,1.054
66.928000,0.0499,0.3362,1.0194,1.075
66.928000,0.0675,0.3315,1.0355,1.089
66.928000,0.0777,0.3205,1.0443,1.095
66.928000,0.0838,0.3076,1.0502,1.097
66.929000,0.0823,0.2947,1.0624,1.106
66.929000,0.0755,0.2881,1.0726,1.113
66.929000,0.0704,0.2824,1.0878,1.126
66.929000,0.0679,0.2734,1.1012,1.137
66.930000,0.0716,0.2610,1.1124,1.145
66.930000,0.0728,0.2519,1.1195,1.150
66.930000,0.0767,0.2419,1.1283,1.156
66.930000,0.0733,0.2331,1.1483,1.174
66.931000,0.0697,0.2265,1.1603,1.184
66.931000,0.0719,0.2219,1.1705,1.194
66.931000,0.0706,0.2146,1.1820,1.203
66.931000,0.0716,0.2102,1.1984,1.219
66.932000,0.0753,0.2058,1.2091,1.229
66.932000,0.0760,0.2021,1.2133,1.232
66.932000,0.0755,0.2009,1.2055,1.224
66.932000,0.0736,0.1970,1.1947,1.213
66.933000,0.0709,0.1955,1.1781,1.196
66.934000,0.0719,0.1987,1.1513,1.170
66.934000,0.0726,0.2016,1.1268,1.147
66.935000,0.0721,0.2004,1.1002,1.121
66.935000,0.0745,0.1994,1.0758,1.097
66.935000,0.0802,0.2019,1.0563,1.078
66.936000,0.0858,0.2055,1.0465,1.070
66.936000,0.0975,0.2085,1.0245,1.050
66.936000,0.0965,0.2092,0.9969,1.023
66.936000,0.0965,0.2153,0.9718,1.000
66.936000,0.0987,0.2138,0.9488,0.978
66.937000,0.1012,0.2082,0.9310,0.959
66.937000,0.1012,0.2038,0.9147,0.943
66.937000,0.1063,0.2041,0.9230,0.951
66.937000,0.1158,0.2038,0.8993,0.929
66.938000,0.1090,0.2075,0.8695,0.901
66.938000,0.1080,0.1999,0.8627,0.892
66.938000,0.1290,0.1953,0.8810,0.912
66.938000,0.1280,0.2043,0.8871,0.919
66.938000,0.1275,0.2097,0.8802,0.914
66.939000,0.1290,0.2165,0.8805,0.916
66.939000,0.1363,0.2168,0.8751,0.912
66.939000,0.1390,0.2153,0.8910,0.927
66.940000,0.1378,0.2111,0.8905,0.925
66.940000,0.1400,0.2080,0.8880,0.923
66.940000,0.1339,0.2036,0.8895,0.922
66.940000,0.1270,0.2014,0.8863,0.918
66.941000,0.1131,0.2016,0.8795,0.909
66.941000,0.1004,0.1963,0.8692,0.897
66.941000,0.0872,0.1916,0.8707,0.896
66.942000,0.0616,0.1853,0.8668,0.889
66.942000,0.0345,0.1843,0.8661,0.886
66.942000,0.0203,0.1848,0.8439,0.864
66.942000,0.0172,0.1775,0.8314,0.850
66.942000,0.0086,0.1689,0.8307,0.848
66.943000,-0.0041,0.1628,0.8280,0.844
66.943000,-0.0080,0.1587,0.8385,0.853
66.943000,-0.0073,0.1550,0.8561,0.870
66.943000,-0.0239,0.1660,0.8675,0.884
66.944000,-0.0385,0.1784,0.8827,0.901
66.945000,-0.0537,0.1919,0.9117,0.933
66.946000,-0.0578,0.2024,0.9347,0.958
66.946000,-0.0444,0.2085,0.9652,0.988
66.946000,-0.0361,0.2031,0.9808,1.002
66.946000,-0.0170,0.2014,0.9774,0.998
66.947000,-0.0038,0.2104,0.9882,1.010
66.947000,-0.0046,0.2185,1.0004,1.024
66.947000,-0.0124,0.2307,1.0023,1.029
66.948000,-0.0229,0.2392,1.0057,1.034
66.948000,-0.0375,0.2470,1.0143,1.045
66.949000,-0.0544,0.2544,1.0143,1.047
66.949000,-0.0690,0.2573,1.0143,1.049
66.950000,-0.0790,0.2575,1.0084,1.044
66.951000,-0.0805,0.2561,0.9999,1.035
66.951000,-0.0803,0.2551,0.9877,1.023
66.952000,-0.0746,0.2488,0.9762,1.010
66.952000,-0.0764,0.2390,0.9728,1.005
66.952000,-0.0830,0.2409,0.9540,0.987
66.952000,-0.0900,0.2446,0.9274,0.963
66.952000,-0.0939,0.2534,0.9134,0.953
66.953000,-0.0937,0.2702,0.8990,0.943
66.953000,-0.0908,0.2834,0.8917,0.940
66.953000,-0.0839,0.2944,0.8800,0.932
66.953000,-0.0773,0.3025,0.8815,0.935
66.954000,-0.0742,0.3105,0.8929,0.948
66.954000,-0.0790,0.3142,0.9078,0.964
66.954000,-0.0815,0.3164,0.9291,0.985
66.955000,-0.0864,0.3137,0.9496,1.004
66.955000,-0.0856,0.3017,0.9694,1.019
66.955000,-0.0834,0.2907,0.9877,1.033
66.956000,-0.0805,0.2829,0.9884,1.031
66.956000,-0.0788,0.2817,0.9891,1.031
66.959000,-0.0839,0.2812,1.0001,1.042
66.964000,-0.0910,0.2866,1.0023,1.046
66.972000,-0.0922,0.2927,0.9982,1.044
66.974000,-0.0864,0.2981,0.9889,1.036
66.979000,-0.0781,0.2961,0.9852,1.032
66.984000,-0.0720,0.2939,0.9652,1.012
66.989000,-0.0624,0.2878,0.9471,0.992
66.993000,-0.0566,0.2876,0.9335,0.978
66.998000,-0.0573,0.2878,0.9149,0.961
67.003000,-0.0595,0.2939,0.9151,0.963
67.008000,-0.0629,0.2981,0.9149,0.964
67.013000,-0.0715,0.3071,0.9169,0.970
67.018000,-0.0734,0.3110,0.9105,0.965
67.023000,-0.0668,0.3164,0.9051,0.961
67.028000,-0.0588,0.3203,0.8961,0.953
67.033000,-0.0515,0.3230,0.8800,0.939
67.038000,-0.0537,0.3271,0.8734,0.934
67.044000,-0.0493,0.2954,0.7774,0.833
67.048000,-0.0771,0.3435,0.7721,0.849
67.053000,-0.0988,0.3403,0.8053,0.880
67.059000,-0.1188,0.3391,0.8263,0.901
67.063000,-0.0966,0.3584,0.8089,0.890
67.069000,-0.0712,0.3642,0.7831,0.867
67.073000,-0.0563,0.3533,0.7762,0.855
67.078000,-0.0349,0.3459,0.8011,0.873
67.086000,-0.0222,0.3489,0.8397,0.910
67.091000,-0.0182,0.3572,0.8766,0.947
67.092000,-0.0192,0.3723,0.9032,0.977
67.098000,-0.0217,0.3848,0.9320,1.009
67.103000,-0.0290,0.4050,0.9601,1.042
67.107000,-0.0165,0.4099,0.9904,1.072
67.112000,0.0015,0.3935,0.9979,1.073
67.117000,0.0159,0.3677,0.9969,1.063
67.122000,0.0169,0.3371,0.9967,1.052
67.127000,-0.0007,0.3154,0.9935,1.042
67.132000,-0.0263,0.3108,0.9791,1.028
67.136000,-0.0537,0.3113,0.9457,0.997
67.142000,-0.0854,0.3144,0.8959,0.953
67.147000,-0.1115,0.3242,0.8546,0.921
67.153000,-0.1332,0.3340,0.8336,0.908
67.156000,-0.1367,0.3481,0.8338,0.914
67.161000,-0.1332,0.3630,0.8390,0.924
67.166000,-0.1039,0.3782,0.8707,0.955
67.171000,-0.0522,0.3786,0.9064,0.984
67.177000,-0.0102,0.3725,0.9357,1.007
67.181000,0.0184,0.3769,0.9559,1.028
67.186000,0.0408,0.3874,0.9750,1.050
67.190000,0.0587,0.3987,0.9994,1.078
67.195000,0.0745,0.4040,1.0135,1.094
67.200000,0.0892,0.4057,1.0175,1.099
67.205000,0.1058,0.4006,1.0248,1.105
67.210000,0.1126,0.3957,1.0077,1.088
67.215000,0.1082,0.3891,0.9850,1.065
67.220000,0.1029,0.3872,0.9652,1.045
67.225000,0.0865,0.3860,0.9435,1.023
67.230000,0.0733,0.3855,0.9203,1.000
67.236000,0.0670,0.3799,0.9047,0.983
67.240000,0.0616,0.3764,0.8968,0.975
67.245000,0.0482,0.3733,0.8944,0.970
67.250000,0.0360,0.3755,0.8966,0.973
67.254000,0.0299,0.3757,0.9047,0.980
67.259000,0.0272,0.3738,0.9208,0.994
67.264000,0.0303,0.3677,0.9413,1.011
67.270000,0.0301,0.3672,0.9591,1.027
67.273000,0.0299,0.3694,0.9774,1.045
67.279000,0.0286,0.3733,0.9977,1.066
67.284000,0.0284,0.3740,1.0145,1.082
67.288000,0.0269,0.3728,1.0265,1.092
67.294000,0.0242,0.3711,1.0450,1.109
67.298000,0.0262,0.3716,1.0509,1.115
67.304000,0.0247,0.3657,1.0536,1.116
67.308000,0.0216,0.3579,1.0536,1.113
67.313000,0.0198,0.3474,1.0504,1.107
67.318000,0.0194,0.3442,1.0436,1.099
67.323000,0.0150,0.3371,1.0387,1.092
67.328000,-0.0048,0.3408,1.0297,1.085
67.333000,-0.0192,0.3388,1.0145,1.070
67.338000,-0.0322,0.3384,1.0045,1.060
67.342000,-0.0370,0.3279,1.0057,1.058
67.347000,-0.0402,0.3213,1.0026,1.054
67.354000,-0.0539,0.3200,1.0094,1.060
67.357000,-0.0639,0.3191,1.0199,1.071
67.362000,-0.0690,0.3176,1.0463,1.096
67.367000,-0.0759,0.3130,1.0839,1.131
67.372000,-0.0734,0.3042,1.1093,1.153
67.377000,-0.0676,0.2944,1.1369,1.176
67.382000,-0.0612,0.2815,1.1525,1.188
67.387000,-0.0617,0.2688,1.1627,1.195
67.391000,-0.0659,0.2578,1.1635,1.194
67.396000,-0.0781,0.2549,1.1732,1.203
67.401000,-0.0908,0.2497,1.1786,1.208
67.406000,-0.1020,0.2444,1.1754,1.205
67.411000,-0.1120,0.2324,1.1742,1.202
67.416000,-0.1193,0.2258,1.1659,1.194
67.420000,-0.1264,0.2199,1.1591,1.187
67.426000,-0.1325,0.2143,1.1405,1.168
67.431000,-0.1394,0.2160,1.1141,1.143
67.437000,-0.1467,0.2202,1.0809,1.113
67.441000,-0.1535,0.2187,1.0516,1.085
67.446000,-0.1535,0.2170,1.0248,1.059
67.451000,-0.1577,0.2195,1.0052,1.041
67.455000,-0.1633,0.2182,0.9847,1.022
67.460000,-0.1709,0.2138,0.9628,1.001
67.465000,-0.1850,0.2085,0.9418,0.982
67.471000,-0.1992,0.2006,0.9208,0.963
67.474000,-0.2124,0.1965,0.9044,0.950
67.480000,-0.2287,0.1943,0.8951,0.944
67.485000,-0.2507,0.1816,0.8883,0.941
67.490000,-0.2812,0.1718,0.8841,0.944
67.495000,-0.2829,0.1931,0.9034,0.966
67.499000,-0.2727,0.2102,0.9322,0.994
67.504000,-0.2456,0.2131,0.9564,1.010
67.509000,-0.2011,0.2063,0.9777,1.019
67.515000,-0.1486,0.1953,0.9950,1.025
67.520000,-0.0925,0.1884,1.0016,1.023
67.524000,-0.0466,0.1972,0.9972,1.018
67.529000,-0.0265,0.2097,0.9960,1.018
67.534000,-0.0124,0.2219,0.9867,1.011
67.539000,-0.0053,0.2302,0.9708,0.998
67.544000,0.0057,0.2297,0.9564,0.984
67.550000,0.0218,0.2197,0.9413,0.967
67.553000,0.0328,0.2036,0.9217,0.945
67.560000,0.0450,0.1948,0.9012,0.923
67.565000,0.0411,0.1875,0.9005,0.921
67.568000,0.0303,0.1916,0.8927,0.914
67.573000,0.0233,0.2019,0.8785,0.902
67.578000,0.0091,0.2146,0.8807,0.907
67.584000,-0.0043,0.2319,0.8973,0.927
67.588000,-0.0002,0.2368,0.9230,0.953
67.593000,0.0008,0.2395,0.9508,0.980
67.597000,0.0042,0.2456,0.9745,1.005
67.602000,0.0181,0.2392,0.9930,1.022
67.607000,0.0367,0.2265,1.0021,1.028
67.612000,0.0501,0.2131,1.0040,1.028
67.617000,0.0552,0.2009,1.0070,1.028
67.622000,0.0484,0.1948,1.0067,1.027
67.628000,0.0374,0.1975,0.9952,1.015
67.633000,0.0233,0.1992,0.9777,0.998
67.638000,0.0079,0.2055,0.9567,0.979
67.641000,0.0003,0.2055,0.9313,0.954
67.646000,-0.0058,0.2065,0.9042,0.927
67.651000,-0.0121,0.2046,0.8824,0.906
67.656000,-0.0190,0.2094,0.8683,0.893
67.661000,-0.0290,0.2133,0.8646,0.891
67.665000,-0.0451,0.2155,0.8578,0.886
67.671000,-0.0544,0.2204,0.8409,0.871
67.677000,-0.0663,0.2236,0.8365,0.868
67.681000,-0.0751,0.2216,0.8216,0.854
67.687000,-0.0820,0.2202,0.8077,0.841
67.690000,-0.0861,0.2129,0.7992,0.832
67.697000,-0.0854,0.2090,0.7906,0.822
67.700000,-0.0856,0.2111,0.7857,0.818
67.705000,-0.0798,0.2148,0.7835,0.816
67.710000,-0.0690,0.2175,0.7860,0.818
67.715000,-0.0595,0.2226,0.8001,0.833
67.719000,-0.0505,0.2297,0.8219,0.855
67.724000,-0.0407,0.2361,0.8395,0.873
67.730000,-0.0324,0.2361,0.8658,0.898
67.736000,-0.0302,0.2331,0.8934,0.924
67.739000,-0.0285,0.2336,0.9154,0.945
67.746000,-0.0253,0.2392,0.9320,0.963
67.749000,-0.0224,0.2478,0.9513,0.983
67.756000,-0.0143,0.2549,0.9618,0.995
67.758000,-0.0043,0.2583,0.9652,0.999
67.764000,0.0074,0.2546,0.9591,0.992
67.769000,0.0137,0.2529,0.9567,0.990
67.773000,0.0137,0.2488,0.9410,0.973
67.778000,0.0069,0.2514,0.9315,0.965
67.785000,0.0069,0.2531,0.9308,0.965
67.788000,0.0023,0.2578,0.9347,0.970
67.795000,-0.0087,0.2602,0.9291,0.965
67.799000,-0.0170,0.2739,0.9193,0.959
67.803000,-0.0173,0.2837,0.9122,0.955
67.808000,-0.0182,0.2934,0.9200,0.966
67.812000,-0.0143,0.3017,0.9276,0.976
67.818000,-0.0109,0.3081,0.9364,0.986
67.822000,-0.0053,0.3149,0.9479,0.999
67.829000,0.0025,0.3225,0.9493,1.003
67.834000,0.0093,0.3296,0.9444,1.000
67.838000,0.0123,0.3352,0.9415,0.999
67.842000,0.0079,0.3354,0.9393,0.997
67.847000,-0.0038,0.3437,0.9437,1.004
67.852000,-0.0121,0.3518,0.9552,1.018
67.857000,-0.0309,0.3594,0.9689,1.034
67.863000,-0.0422,0.3564,0.9759,1.040
67.867000,-0.0573,0.3537,0.9737,1.038
67.872000,-0.0666,0.3523,0.9706,1.035
67.876000,-0.0729,0.3559,0.9684,1.034
67.881000,-0.0727,0.3598,0.9564,1.024
67.886000,-0.0639,0.3598,0.9418,1.010
67.891000,-0.0483,0.3562,0.9300,0.997
67.896000,-0.0358,0.3591,0.9210,0.989
67.903000,-0.0146,0.3647,0.9186,0.988
67.907000,-0.0016,0.3745,0.9239,0.997
67.910000,0.0172,0.3867,0.9332,1.010
67.915000,0.0342,0.4009,0.9447,1.027
67.922000,0.0504,0.4180,0.9508,1.040
67.925000,0.0672,0.4451,0.9510,1.052
67.930000,0.0875,0.4504,0.9523,1.057
67.935000,0.0968,0.4629,0.9549,1.066
67.940000,0.1024,0.4609,0.9464,1.058
67.945000,0.1046,0.4446,0.9291,1.035
67.950000,0.0802,0.4407,0.9049,1.010
67.956000,0.0447,0.4370,0.8707,0.975
67.959000,0.0006,0.4375,0.8387,0.946
67.965000,-0.0424,0.4363,0.8160,0.926
67.970000,-0.0849,0.4250,0.8133,0.922
67.975000,-0.1188,0.4079,0.8316,0.934
67.981000,-0.1337,0.3879,0.8678,0.960
67.985000,-0.1379,0.3716,0.9142,0.996
67.989000,-0.1267,0.3681,0.9584,1.034
67.994000,-0.1113,0.3660,1.0023,1.073
67.999000,-0.0932,0.3730,1.0365,1.106
68.006000,-0.0793,0.3843,1.0651,1.135
68.010000,-0.0705,0.4028,1.0888,1.163
68.014000,-0.0461,0.4158,1.1078,1.184
68.018000,-0.0214,0.4204,1.1217,1.198
68.023000,-0.0034,0.4246,1.1139,1.192
68.028000,0.0057,0.4307,1.0988,1.180
68.033000,0.0167,0.4250,1.0724,1.154
68.041000,0.0281,0.4138,1.0482,1.127
68.043000,0.0330,0.3913,1.0382,1.110
68.048000,0.0350,0.3730,1.0402,1.106
68.053000,0.0289,0.3557,1.0485,1.108
68.058000,0.0137,0.3435,1.0590,1.113
68.063000,-0.0002,0.3313,1.0619,1.112
68.068000,-0.0156,0.3313,1.0604,1.111
68.072000,-0.0287,0.3327,1.0551,1.107
68.077000,-0.0385,0.3386,1.0504,1.104
68.083000,-0.0453,0.3393,1.0468,1.101
68.088000,-0.0456,0.3310,1.0533,1.105
68.092000,-0.0449,0.3037,1.0616,1.105
68.097000,-0.0424,0.2727,1.0643,1.100
68.102000,-0.0414,0.2417,1.0719,1.100
68.106000,-0.0414,0.2180,1.0761,1.099
68.111000,-0.0463,0.2107,1.0792,1.101
68.116000,-0.0517,0.2229,1.0714,1.096
68.123000,-0.0468,0.2473,1.0560,1.086
68.126000,-0.0334,0.2756,1.0338,1.070
68.131000,-0.0131,0.2890,1.0077,1.048
68.136000,0.0223,0.2903,0.9860,1.028
68.141000,0.0528,0.2727,0.9625,1.002
68.146000,0.0809,0.2429,0.9657,0.999
68.152000,0.0965,0.2077,0.9823,1.009
68.156000,0.0933,0.1792,1.0057,1.026
68.160000,0.0904,0.1526,1.0299,1.045
68.165000,0.0809,0.1308,1.0563,1.067
68.171000,0.0679,0.1066,1.0736,1.081
68.175000,0.0491,0.0871,1.1168,1.121
68.181000,0.0360,0.0664,1.1647,1.167
