time,wx,wy,wz
20.274,0.73,0.33,-0.03
20.275,0.73,0.34,-0.03
20.278,0.76,0.34,-0.03
20.281,0.78,0.35,-0.03
20.286,0.78,0.35,-0.03
20.295,0.79,0.36,-0.03
20.295,0.81,0.36,-0.03
20.298,0.82,0.36,-0.03
20.304,0.83,0.37,-0.02
20.305,0.84,0.37,-0.02
20.323,0.85,0.38,-0.03
20.324,0.86,0.38,-0.02
20.324,0.88,0.39,-0.02
20.324,0.89,0.39,-0.02
20.325,0.90,0.39,-0.02
20.329,0.91,0.40,-0.02
20.333,0.92,0.40,-0.02
20.338,0.93,0.40,-0.02
20.343,0.95,0.41,-0.02
20.345,0.95,0.41,-0.01
20.349,0.96,0.41,-0.01
20.353,0.98,0.42,-0.01
20.360,0.99,0.42,-0.01
20.362,1.00,0.42,-0.01
20.364,1.01,0.43,-0.01
20.369,1.02,0.43,-0.00
20.372,1.03,0.43,-0.00
20.376,1.04,0.43,-0.00
20.380,1.05,0.44,-0.00
20.384,1.06,0.44,0.00
20.388,1.06,0.44,0.00
20.396,1.07,0.44,0.00
20.397,1.08,0.44,0.01
20.400,1.09,0.45,0.01
20.404,1.10,0.45,0.01
20.413,1.11,0.45,0.01
20.414,1.11,0.45,0.01
20.416,1.12,0.46,0.01
20.420,1.13,0.46,0.02
20.435,1.13,0.45,0.02
20.436,1.15,0.46,0.02
20.436,1.16,0.46,0.02
20.436,1.16,0.46,0.02
20.440,1.16,0.46,0.03
20.443,1.16,0.46,0.03
20.448,1.18,0.46,0.03
20.451,1.18,0.46,0.03
20.455,1.19,0.47,0.03
20.459,1.18,0.46,0.03
20.463,1.20,0.47,0.04
20.467,1.20,0.47,0.04
20.471,1.22,0.47,0.04
20.476,1.22,0.47,0.04
20.479,1.22,0.47,0.04
20.483,1.23,0.47,0.05
20.487,1.23,0.47,0.05
20.494,1.23,0.47,0.05
20.495,1.23,0.47,0.05
20.499,1.24,0.47,0.05
20.502,1.23,0.47,0.06
20.507,1.24,0.46,0.06
20.516,1.25,0.46,0.06
20.516,1.25,0.47,0.06
20.519,1.25,0.46,0.06
20.522,1.25,0.46,0.07
20.529,1.25,0.46,0.07
20.530,1.26,0.46,0.07
20.534,1.26,0.46,0.07
20.538,1.26,0.46,0.07
20.542,1.25,0.46,0.08
20.547,1.26,0.45,0.08
20.550,1.26,0.45,0.08
20.554,1.26,0.45,0.08
20.559,1.26,0.45,0.08
20.563,1.26,0.45,0.09
20.566,1.26,0.44,0.09
20.570,1.26,0.44,0.09
20.574,1.26,0.44,0.09
20.577,1.26,0.43,0.09
20.582,1.26,0.43,0.09
20.585,1.25,0.43,0.10
20.590,1.25,0.43,0.10
20.594,1.25,0.42,0.10
20.597,1.24,0.42,0.10
20.601,1.24,0.42,0.10
20.606,1.24,0.42,0.11
20.611,1.24,0.41,0.11
20.616,1.23,0.41,0.11
20.618,1.23,0.41,0.11
20.621,1.23,0.41,0.12
20.642,1.22,0.40,0.11
20.643,1.22,0.40,0.12
20.643,1.21,0.40,0.12
20.643,1.21,0.39,0.12
20.643,1.20,0.39,0.12
20.645,1.20,0.39,0.12
20.649,1.19,0.38,0.13
20.653,1.19,0.38,0.13
20.658,1.18,0.38,0.13
20.661,1.18,0.37,0.13
20.666,1.17,0.37,0.13
20.669,1.17,0.36,0.14
20.673,1.16,0.36,0.14
20.680,1.15,0.36,0.14
20.680,1.15,0.35,0.14
20.685,1.14,0.35,0.14
20.689,1.13,0.34,0.14
20.696,1.12,0.34,0.14
20.697,1.11,0.34,0.15
20.702,1.10,0.33,0.15
20.704,1.10,0.33,0.15
20.735,1.09,0.32,0.15
20.736,1.08,0.32,0.15
20.736,1.07,0.32,0.16
20.736,1.06,0.31,0.16
20.736,1.05,0.31,0.16
20.737,1.05,0.30,0.16
20.737,1.03,0.30,0.16
20.737,1.02,0.29,0.16
20.742,1.01,0.29,0.16
20.744,1.00,0.28,0.17
20.748,0.99,0.28,0.17
20.752,0.99,0.28,0.17
20.756,0.97,0.27,0.17
20.760,0.96,0.27,0.17
20.764,0.95,0.26,0.17
20.767,0.94,0.25,0.18
20.771,0.93,0.25,0.18
20.775,0.92,0.25,0.18
20.779,0.91,0.25,0.18
20.784,0.89,0.24,0.18
20.787,0.88,0.24,0.18
20.792,0.87,0.22,0.18
20.796,0.86,0.22,0.19
20.799,0.84,0.21,0.19
20.803,0.83,0.21,0.19
20.807,0.82,0.20,0.19
20.814,0.80,0.21,0.19
20.816,0.79,0.21,0.19
20.819,0.78,0.20,0.19
20.823,0.77,0.19,0.19
20.851,0.76,0.20,0.19
20.852,0.75,0.21,0.20
20.852,0.75,0.20,0.20
20.852,0.73,0.18,0.20
20.852,0.71,0.16,0.21
20.853,0.69,0.14,0.20
20.853,0.66,0.14,0.21
20.857,0.64,0.15,0.21
20.858,0.63,0.15,0.21
20.863,0.62,0.15,0.21
20.866,0.60,0.15,0.21
20.870,0.60,0.14,0.21
20.876,0.59,0.13,0.21
20.878,0.58,0.11,0.21
20.882,0.56,0.10,0.22
20.885,0.55,0.10,0.22
20.890,0.53,0.11,0.22
20.894,0.51,0.11,0.22
20.897,0.49,0.10,0.22
20.902,0.47,0.09,0.22
20.906,0.45,0.08,0.22
20.914,0.43,0.07,0.22
20.914,0.42,0.07,0.23
20.917,0.41,0.07,0.23
20.922,0.39,0.07,0.23
20.953,0.38,0.07,0.23
20.954,0.37,0.07,0.23
20.954,0.35,0.05,0.23
20.954,0.33,0.05,0.23
20.954,0.32,0.04,0.23
20.955,0.30,0.04,0.23
20.955,0.28,0.03,0.24
20.955,0.26,0.03,0.24
20.956,0.24,0.03,0.24
20.965,0.23,0.03,0.24
20.966,0.21,0.02,0.24
20.969,0.20,0.01,0.24
20.973,0.18,0.01,0.24
20.979,0.16,0.00,0.24
20.982,0.15,-0.00,0.24
20.985,0.13,0.00,0.24
20.989,0.11,-0.00,0.25
20.992,0.09,-0.01,0.25
20.997,0.07,-0.02,0.25
21.000,0.06,-0.02,0.25
21.004,0.04,-0.02,0.25
21.012,0.03,-0.03,0.25
21.013,0.01,-0.03,0.25
21.016,-0.01,-0.04,0.25
21.020,-0.02,-0.04,0.25
21.024,-0.04,-0.04,0.25
21.041,-0.06,-0.04,0.25
21.041,-0.08,-0.05,0.26
21.041,-0.09,-0.05,0.26
21.042,-0.11,-0.06,0.26
21.044,-0.13,-0.06,0.26
21.048,-0.14,-0.06,0.26
21.052,-0.16,-0.07,0.26
21.056,-0.18,-0.07,0.26
21.061,-0.19,-0.07,0.26
21.064,-0.21,-0.07,0.26
21.068,-0.23,-0.08,0.26
21.071,-0.24,-0.08,0.26
21.076,-0.27,-0.09,0.27
21.079,-0.28,-0.09,0.27
21.083,-0.29,-0.09,0.27
21.086,-0.31,-0.10,0.27
21.091,-0.33,-0.10,0.27
21.095,-0.35,-0.10,0.27
21.099,-0.36,-0.10,0.27
21.103,-0.38,-0.11,0.27
21.106,-0.39,-0.11,0.27
21.112,-0.41,-0.11,0.27
21.117,-0.43,-0.12,0.28
21.119,-0.44,-0.12,0.28
21.123,-0.46,-0.12,0.28
21.162,-0.47,-0.12,0.28
21.163,-0.49,-0.13,0.28
21.163,-0.50,-0.13,0.28
21.164,-0.52,-0.13,0.28
21.164,-0.54,-0.13,0.28
21.164,-0.55,-0.14,0.28
21.164,-0.57,-0.14,0.28
21.165,-0.58,-0.14,0.28
21.165,-0.60,-0.14,0.28
21.166,-0.61,-0.15,0.28
21.166,-0.62,-0.15,0.28
21.170,-0.64,-0.15,0.29
21.174,-0.65,-0.15,0.28
21.179,-0.67,-0.15,0.28
21.183,-0.69,-0.15,0.29
21.187,-0.69,-0.15,0.29
21.190,-0.71,-0.16,0.29
21.198,-0.73,-0.16,0.29
21.199,-0.74,-0.16,0.29
21.202,-0.76,-0.16,0.29
21.206,-0.77,-0.16,0.29
21.217,-0.78,-0.17,0.29
21.218,-0.80,-0.17,0.29
21.218,-0.81,-0.17,0.29
21.222,-0.82,-0.17,0.29
21.226,-0.83,-0.17,0.29
21.231,-0.85,-0.17,0.29
21.237,-0.86,-0.18,0.29
21.238,-0.87,-0.18,0.29
21.284,-0.88,-0.18,0.29
21.285,-0.90,-0.18,0.29
21.286,-0.91,-0.18,0.29
21.286,-0.92,-0.18,0.29
21.286,-0.93,-0.18,0.29
21.287,-0.94,-0.18,0.29
21.287,-0.95,-0.18,0.29
21.287,-0.96,-0.18,0.29
21.287,-0.97,-0.18,0.29
21.288,-0.99,-0.18,0.29
21.288,-1.00,-0.18,0.29
21.288,-1.01,-0.18,0.28
21.289,-1.02,-0.18,0.29
21.297,-1.02,-0.19,0.28
21.298,-1.04,-0.19,0.28
21.301,-1.05,-0.19,0.28
21.305,-1.05,-0.19,0.28
21.317,-1.06,-0.19,0.28
21.318,-1.07,-0.19,0.28
21.319,-1.08,-0.19,0.28
21.323,-1.09,-0.19,0.28
21.324,-1.10,-0.19,0.28
21.375,-1.11,-0.19,0.28
21.376,-1.12,-0.19,0.28
21.377,-1.12,-0.19,0.27
21.377,-1.13,-0.19,0.28
21.377,-1.14,-0.19,0.27
21.378,-1.15,-0.19,0.27
21.378,-1.15,-0.18,0.27
21.378,-1.16,-0.19,0.27
21.378,-1.16,-0.18,0.27
21.379,-1.17,-0.18,0.27
21.379,-1.18,-0.18,0.27
21.379,-1.18,-0.18,0.27
21.380,-1.19,-0.19,0.26
21.380,-1.20,-0.19,0.27
21.385,-1.20,-0.18,0.27
21.388,-1.21,-0.18,0.26
21.392,-1.21,-0.18,0.26
21.396,-1.22,-0.18,0.26
21.400,-1.22,-0.18,0.26
21.403,-1.22,-0.18,0.26
21.407,-1.22,-0.18,0.26
21.419,-1.23,-0.18,0.26
21.420,-1.23,-0.18,0.26
21.420,-1.24,-0.18,0.26
21.423,-1.24,-0.17,0.26
21.473,-1.24,-0.17,0.26
21.474,-1.25,-0.17,0.26
21.474,-1.25,-0.17,0.27
21.474,-1.25,-0.17,0.27
21.475,-1.25,-0.17,0.26
21.475,-1.26,-0.16,0.26
21.475,-1.25,-0.16,0.27
21.477,-1.25,-0.16,0.27
21.477,-1.25,-0.16,0.27
21.477,-1.25,-0.15,0.27
21.478,-1.25,-0.15,0.27
21.478,-1.25,-0.15,0.27
21.478,-1.25,-0.15,0.27
21.480,-1.25,-0.15,0.26
21.482,-1.25,-0.14,0.26
21.487,-1.25,-0.14,0.26
21.490,-1.25,-0.14,0.26
21.495,-1.25,-0.14,0.26
21.498,-1.25,-0.14,0.26
21.502,-1.25,-0.14,0.26
21.506,-1.25,-0.13,0.26
21.519,-1.25,-0.13,0.26
21.520,-1.24,-0.13,0.26
21.522,-1.24,-0.13,0.26
21.523,-1.24,-0.13,0.26
21.526,-1.23,-0.13,0.26
21.589,-1.23,-0.13,0.26
21.590,-1.22,-0.13,0.25
21.590,-1.22,-0.12,0.25
21.591,-1.22,-0.12,0.25
21.591,-1.21,-0.12,0.25
21.592,-1.21,-0.12,0.25
21.592,-1.21,-0.12,0.25
21.593,-1.20,-0.12,0.25
21.594,-1.19,-0.11,0.25
21.595,-1.19,-0.11,0.25
21.596,-1.18,-0.11,0.25
21.597,-1.18,-0.11,0.25
21.597,-1.17,-0.11,0.25
21.597,-1.17,-0.11,0.25
21.597,-1.16,-0.10,0.25
21.598,-1.15,-0.10,0.25
21.598,-1.15,-0.10,0.25
21.598,-1.14,-0.10,0.25
21.601,-1.14,-0.09,0.25
21.605,-1.12,-0.09,0.25
21.608,-1.12,-0.09,0.25
21.621,-1.11,-0.09,0.25
21.621,-1.10,-0.09,0.25
21.622,-1.09,-0.08,0.25
21.624,-1.09,-0.08,0.25
21.676,-1.08,-0.08,0.25
21.678,-1.07,-0.08,0.24
21.680,-1.06,-0.07,0.24
21.681,-1.05,-0.07,0.24
21.682,-1.04,-0.07,0.24
21.682,-1.03,-0.07,0.24
21.682,-1.02,-0.07,0.24
21.683,-1.01,-0.06,0.24
21.683,-1.00,-0.06,0.24
21.683,-0.99,-0.06,0.24
21.684,-0.98,-0.06,0.24
21.685,-0.97,-0.06,0.24
21.686,-0.96,-0.05,0.24
21.686,-0.95,-0.05,0.24
21.686,-0.93,-0.05,0.24
21.688,-0.92,-0.05,0.23
21.691,-0.91,-0.05,0.24
21.695,-0.90,-0.04,0.24
21.699,-0.89,-0.04,0.23
21.703,-0.87,-0.04,0.23
21.707,-0.86,-0.03,0.23
21.719,-0.85,-0.03,0.23
21.720,-0.84,-0.03,0.23
21.720,-0.82,-0.03,0.23
21.724,-0.81,-0.03,0.23
21.775,-0.80,-0.03,0.23
21.778,-0.79,-0.03,0.23
21.778,-0.77,-0.02,0.22
21.778,-0.76,-0.02,0.22
21.779,-0.75,-0.01,0.22
21.779,-0.73,-0.01,0.22
21.780,-0.72,-0.01,0.22
21.780,-0.70,-0.01,0.22
21.780,-0.69,-0.01,0.22
21.781,-0.67,-0.00,0.22
21.781,-0.66,-0.00,0.22
21.781,-0.64,-0.01,0.22
21.782,-0.63,0.00,0.22
21.782,-0.62,0.00,0.21
21.782,-0.60,0.01,0.21
21.786,-0.59,0.01,0.21
21.790,-0.58,0.01,0.21
21.795,-0.56,0.02,0.21
21.798,-0.54,0.02,0.21
21.802,-0.53,0.02,0.21
21.806,-0.51,0.02,0.21
21.810,-0.50,0.02,0.21
21.819,-0.49,0.02,0.21
21.819,-0.47,0.02,0.21
21.823,-0.46,0.03,0.21
21.826,-0.44,0.03,0.21
21.875,-0.42,0.03,0.21
21.876,-0.40,0.03,0.21
21.876,-0.39,0.03,0.20
21.877,-0.37,0.03,0.21
21.878,-0.36,0.03,0.20
21.879,-0.34,0.04,0.20
21.879,-0.32,0.04,0.20
21.880,-0.31,0.04,0.20
21.880,-0.29,0.04,0.20
21.880,-0.27,0.04,0.20
21.881,-0.26,0.05,0.20
21.881,-0.24,0.05,0.20
21.881,-0.23,0.05,0.20
21.884,-0.21,0.05,0.20
21.885,-0.19,0.05,0.20
21.889,-0.18,0.05,0.20
21.892,-0.16,0.05,0.20
21.897,-0.14,0.05,0.19
21.901,-0.12,0.06,0.20
21.905,-0.11,0.06,0.19
21.909,-0.09,0.06,0.19
21.919,-0.08,0.06,0.19
21.922,-0.06,0.06,0.19
21.923,-0.04,0.06,0.19
21.924,-0.03,0.06,0.19
21.975,-0.01,0.07,0.19
21.976,0.01,0.07,0.19
21.976,0.03,0.07,0.19
21.977,0.04,0.07,0.19
21.977,0.06,0.07,0.18
21.977,0.08,0.07,0.18
21.978,0.09,0.07,0.18
21.978,0.11,0.07,0.18
21.978,0.13,0.07,0.18
21.979,0.14,0.07,0.18
21.979,0.16,0.08,0.18
21.979,0.18,0.08,0.18
21.980,0.20,0.08,0.18
21.981,0.21,0.08,0.18
21.984,0.23,0.08,0.18
21.987,0.24,0.08,0.18
21.991,0.26,0.08,0.18
21.996,0.28,0.08,0.18
21.999,0.29,0.08,0.17
22.004,0.31,0.08,0.17
22.007,0.33,0.08,0.17
22.011,0.34,0.08,0.17
22.020,0.36,0.08,0.17
22.021,0.38,0.08,0.17
22.024,0.39,0.08,0.17
22.027,0.41,0.08,0.17
22.077,0.42,0.08,0.17
22.078,0.44,0.08,0.17
22.079,0.46,0.08,0.17
22.079,0.47,0.08,0.16
22.079,0.48,0.08,0.16
22.079,0.50,0.08,0.16
22.080,0.52,0.08,0.16
22.080,0.53,0.08,0.16
22.080,0.55,0.08,0.16
22.081,0.56,0.08,0.16
22.081,0.58,0.08,0.16
22.081,0.59,0.08,0.16
22.082,0.61,0.08,0.16
22.082,0.62,0.08,0.16
22.087,0.64,0.08,0.15
22.090,0.65,0.08,0.15
22.094,0.67,0.08,0.15
22.098,0.68,0.08,0.15
22.102,0.69,0.08,0.15
22.106,0.71,0.08,0.15
22.110,0.72,0.08,0.15
22.119,0.74,0.08,0.15
22.119,0.75,0.08,0.15
22.122,0.77,0.07,0.14
22.125,0.78,0.07,0.14
22.175,0.79,0.07,0.14
22.176,0.80,0.07,0.14
22.177,0.82,0.07,0.14
22.177,0.83,0.07,0.14
22.177,0.84,0.07,0.14
22.178,0.86,0.07,0.14
22.178,0.87,0.07,0.14
22.178,0.88,0.06,0.14
22.179,0.89,0.06,0.13
22.179,0.90,0.06,0.13
22.179,0.92,0.06,0.13
22.180,0.93,0.06,0.13
22.180,0.94,0.06,0.13
22.181,0.95,0.06,0.13
22.186,0.97,0.05,0.13
22.189,0.98,0.05,0.13
22.194,0.99,0.05,0.13
22.196,0.99,0.05,0.13
22.201,1.01,0.05,0.13
22.205,1.02,0.05,0.12
22.208,1.03,0.05,0.12
22.219,1.04,0.05,0.12
22.221,1.05,0.04,0.12
22.221,1.06,0.04,0.12
22.227,1.07,0.04,0.12
22.275,1.08,0.04,0.12
22.276,1.08,0.04,0.12
22.276,1.09,0.04,0.12
22.277,1.10,0.03,0.12
22.277,1.11,0.03,0.12
22.277,1.12,0.03,0.11
22.278,1.13,0.03,0.11
22.278,1.14,0.03,0.11
22.278,1.15,0.02,0.11
22.279,1.15,0.02,0.11
22.279,1.16,0.02,0.11
22.279,1.17,0.02,0.11
22.280,1.17,0.02,0.11
22.282,1.18,0.02,0.11
22.284,1.19,0.02,0.11
22.288,1.19,0.01,0.10
22.291,1.20,0.01,0.10
22.297,1.21,0.01,0.10
22.300,1.21,0.01,0.10
22.303,1.22,0.01,0.10
22.307,1.22,0.00,0.10
22.321,1.23,0.00,0.10
22.326,1.23,0.00,0.10
22.326,1.23,-0.00,0.09
22.327,1.24,0.00,0.09
22.327,1.24,-0.00,0.09
22.376,1.25,-0.01,0.09
22.378,1.25,-0.01,0.09
22.379,1.25,-0.01,0.09
22.380,1.26,-0.01,0.09
22.381,1.26,-0.01,0.08
22.382,1.26,-0.02,0.08
22.383,1.26,-0.02,0.08
22.383,1.27,-0.02,0.08
22.383,1.27,-0.02,0.08
22.384,1.27,-0.03,0.08
22.384,1.27,-0.03,0.08
22.384,1.28,-0.03,0.08
22.385,1.28,-0.03,0.07
22.385,1.27,-0.03,0.07
22.386,1.28,-0.03,0.07
22.390,1.28,-0.03,0.07
22.394,1.28,-0.04,0.07
22.398,1.28,-0.04,0.07
22.402,1.27,-0.04,0.07
22.406,1.28,-0.04,0.06
22.410,1.27,-0.04,0.06
22.422,1.27,-0.04,0.06
22.422,1.27,-0.04,0.06
22.423,1.27,-0.05,0.06
22.426,1.27,-0.05,0.06
22.483,1.27,-0.05,0.06
22.483,1.26,-0.05,0.06
22.484,1.26,-0.06,0.05
22.484,1.26,-0.06,0.05
22.484,1.25,-0.06,0.05
22.485,1.25,-0.06,0.05
22.485,1.25,-0.06,0.05
22.485,1.25,-0.06,0.05
22.486,1.24,-0.06,0.04
22.486,1.24,-0.07,0.04
22.486,1.23,-0.07,0.04
22.487,1.23,-0.07,0.04
22.487,1.22,-0.07,0.04
22.487,1.22,-0.07,0.04
22.487,1.21,-0.07,0.04
22.489,1.21,-0.07,0.03
22.493,1.20,-0.08,0.03
22.497,1.19,-0.08,0.03
22.501,1.19,-0.08,0.03
22.504,1.18,-0.08,0.03
22.509,1.17,-0.08,0.03
22.522,1.17,-0.08,0.03
22.523,1.16,-0.08,0.03
22.523,1.16,-0.08,0.03
22.524,1.15,-0.08,0.02
22.528,1.14,-0.08,0.02
22.584,1.13,-0.08,0.02
22.585,1.13,-0.08,0.02
22.585,1.12,-0.08,0.02
22.585,1.11,-0.08,0.02
22.586,1.10,-0.08,0.02
22.586,1.09,-0.08,0.02
22.586,1.08,-0.08,0.02
22.587,1.07,-0.08,0.01
22.587,1.06,-0.08,0.01
22.587,1.05,-0.09,0.01
22.588,1.04,-0.09,0.01
22.588,1.04,-0.08,0.01
22.588,1.03,-0.08,0.01
22.588,1.02,-0.08,0.01
22.589,1.01,-0.08,0.01
22.594,1.00,-0.08,0.00
22.596,0.99,-0.07,0.00
22.599,0.98,-0.05,-0.00
22.606,0.98,-0.05,-0.00
22.607,0.97,-0.06,0.00
22.611,0.96,-0.08,0.00
22.618,0.93,-0.10,-0.00
22.619,0.91,-0.11,-0.00
22.624,0.90,-0.10,-0.00
22.626,0.88,-0.09,-0.00
22.653,0.87,-0.07,-0.00
22.654,0.86,-0.06,-0.01
22.654,0.86,-0.07,-0.01
22.654,0.85,-0.09,-0.01
22.654,0.84,-0.10,-0.01
22.654,0.83,-0.10,-0.01
22.655,0.82,-0.09,-0.01
22.658,0.79,-0.08,-0.01
22.661,0.78,-0.08,-0.01
22.666,0.76,-0.07,-0.01
22.670,0.75,-0.08,-0.01
22.673,0.73,-0.09,-0.01
22.680,0.72,-0.09,-0.01
22.682,0.71,-0.09,-0.01
22.685,0.70,-0.09,-0.01
22.689,0.69,-0.08,-0.02
22.693,0.67,-0.08,-0.02
22.698,0.66,-0.07,-0.02
22.702,0.64,-0.07,-0.02
22.705,0.63,-0.08,-0.02
22.709,0.60,-0.09,-0.02
22.718,0.59,-0.09,-0.02
22.719,0.57,-0.08,-0.02
22.722,0.56,-0.08,-0.02
22.725,0.54,-0.08,-0.02
22.728,0.53,-0.07,-0.02
22.774,0.52,-0.07,-0.02
22.774,0.51,-0.08,-0.02
22.775,0.49,-0.08,-0.02
22.775,0.47,-0.08,-0.03
22.776,0.46,-0.08,-0.03
22.776,0.44,-0.07,-0.03
22.777,0.42,-0.07,-0.03
22.777,0.40,-0.07,-0.03
22.778,0.39,-0.07,-0.03
22.778,0.38,-0.07,-0.03
22.778,0.36,-0.07,-0.03
22.779,0.35,-0.07,-0.03
22.783,0.33,-0.07,-0.03
22.784,0.31,-0.07,-0.03
22.788,0.29,-0.07,-0.03
22.792,0.28,-0.06,-0.03
22.799,0.26,-0.06,-0.03
22.801,0.24,-0.06,-0.04
22.805,0.23,-0.07,-0.04
22.808,0.21,-0.06,-0.04
22.812,0.19,-0.06,-0.04
22.821,0.18,-0.06,-0.04
22.825,0.16,-0.06,-0.04
22.827,0.14,-0.06,-0.04
22.828,0.13,-0.06,-0.04
22.903,0.11,-0.06,-0.04
22.904,0.09,-0.05,-0.04
22.904,0.08,-0.06,-0.04
22.905,0.06,-0.06,-0.04
22.905,0.04,-0.06,-0.04
22.905,0.02,-0.05,-0.04
22.906,0.02,-0.05,-0.04
22.906,-0.00,-0.05,-0.05
22.906,-0.03,-0.05,-0.05
22.907,-0.04,-0.05,-0.05
22.907,-0.06,-0.05,-0.05
22.907,-0.07,-0.05,-0.05
22.908,-0.09,-0.04,-0.05
22.908,-0.11,-0.05,-0.05
22.909,-0.13,-0.05,-0.05
22.909,-0.14,-0.04,-0.05
22.909,-0.16,-0.04,-0.05
22.910,-0.17,-0.04,-0.05
22.910,-0.19,-0.04,-0.05
22.911,-0.21,-0.04,-0.05
22.912,-0.23,-0.04,-0.05
22.919,-0.24,-0.04,-0.05
22.920,-0.26,-0.04,-0.05
22.922,-0.28,-0.04,-0.05
22.927,-0.29,-0.04,-0.05
22.936,-0.30,-0.04,-0.06
22.937,-0.32,-0.03,-0.05
22.940,-0.34,-0.03,-0.05
22.942,-0.35,-0.03,-0.06
22.946,-0.37,-0.03,-0.05
22.977,-0.39,-0.03,-0.06
22.978,-0.40,-0.03,-0.06
22.978,-0.42,-0.03,-0.06
22.979,-0.43,-0.03,-0.06
22.979,-0.45,-0.03,-0.06
22.979,-0.46,-0.03,-0.06
22.979,-0.48,-0.03,-0.06
22.979,-0.50,-0.03,-0.06
22.983,-0.51,-0.03,-0.06
22.986,-0.52,-0.02,-0.06
22.990,-0.54,-0.02,-0.06
22.993,-0.56,-0.02,-0.06
22.999,-0.57,-0.02,-0.06
23.002,-0.59,-0.02,-0.06
23.006,-0.60,-0.02,-0.06
23.010,-0.62,-0.02,-0.06
23.018,-0.63,-0.02,-0.06
23.019,-0.64,-0.02,-0.06
23.022,-0.66,-0.02,-0.06
23.024,-0.67,-0.02,-0.06
23.066,-0.69,-0.02,-0.06
23.067,-0.70,-0.01,-0.06
23.067,-0.71,-0.01,-0.06
23.068,-0.73,-0.01,-0.06
23.068,-0.74,-0.02,-0.06
23.068,-0.75,-0.02,-0.07
23.069,-0.77,-0.01,-0.06
23.069,-0.78,-0.02,-0.07
23.069,-0.79,-0.01,-0.07
23.069,-0.81,-0.01,-0.07
23.070,-0.82,-0.01,-0.07
23.073,-0.83,-0.01,-0.07
23.076,-0.83,-0.01,-0.07
23.082,-0.86,-0.01,-0.07
23.085,-0.87,-0.01,-0.07
23.088,-0.88,-0.01,-0.07
23.093,-0.89,-0.01,-0.07
23.097,-0.90,-0.01,-0.07
23.102,-0.91,-0.01,-0.07
23.104,-0.93,-0.01,-0.07
23.108,-0.94,-0.01,-0.07
23.112,-0.95,-0.01,-0.07
23.121,-0.96,-0.01,-0.07
23.122,-0.97,-0.01,-0.07
23.125,-0.98,-0.01,-0.07
23.130,-0.99,-0.01,-0.07
23.184,-1.00,-0.01,-0.08
23.185,-1.01,-0.01,-0.08
23.186,-1.02,-0.01,-0.08
23.186,-1.03,-0.01,-0.08
23.186,-1.04,-0.01,-0.08
23.187,-1.05,-0.01,-0.08
23.187,-1.06,-0.01,-0.08
23.187,-1.06,-0.01,-0.08
23.188,-1.07,-0.01,-0.08
23.188,-1.08,-0.01,-0.08
23.188,-1.09,-0.01,-0.08
23.189,-1.10,-0.01,-0.08
23.189,-1.10,-0.01,-0.08
23.189,-1.11,-0.01,-0.08
23.190,-1.12,-0.01,-0.08
23.191,-1.12,-0.01,-0.08
23.195,-1.13,-0.01,-0.08
23.199,-1.14,-0.02,-0.09
23.204,-1.15,-0.01,-0.08
23.207,-1.16,-0.01,-0.09
23.211,-1.16,-0.01,-0.09
23.222,-1.17,-0.01,-0.09
23.223,-1.17,-0.01,-0.09
23.224,-1.17,-0.01,-0.09
23.227,-1.18,-0.01,-0.09
23.283,-1.18,-0.01,-0.09
23.284,-1.19,-0.02,-0.09
23.284,-1.19,-0.02,-0.09
23.284,-1.20,-0.02,-0.09
23.285,-1.20,-0.02,-0.09
23.285,-1.20,-0.02,-0.09
23.285,-1.21,-0.01,-0.09
23.286,-1.22,-0.02,-0.09
23.286,-1.22,-0.02,-0.09
23.286,-1.22,-0.02,-0.09
23.287,-1.22,-0.02,-0.10
23.287,-1.23,-0.02,-0.09
23.287,-1.23,-0.02,-0.10
23.288,-1.23,-0.02,-0.10
23.288,-1.23,-0.02,-0.10
23.290,-1.23,-0.02,-0.10
23.294,-1.23,-0.02,-0.10
23.299,-1.24,-0.02,-0.10
23.303,-1.24,-0.02,-0.10
23.306,-1.23,-0.02,-0.10
23.310,-1.24,-0.02,-0.10
23.314,-1.24,-0.02,-0.10
23.320,-1.23,-0.02,-0.11
23.323,-1.24,-0.02,-0.11
23.326,-1.24,-0.02,-0.11
23.331,-1.24,-0.02,-0.11
23.341,-1.23,-0.02,-0.11
23.342,-1.24,-0.02,-0.11
23.343,-1.23,-0.02,-0.11
23.344,-1.24,-0.02,-0.11
23.403,-1.23,-0.02,-0.11
23.404,-1.23,-0.02,-0.12
23.405,-1.22,-0.02,-0.12
23.405,-1.22,-0.02,-0.12
23.406,-1.22,-0.02,-0.12
23.406,-1.21,-0.02,-0.12
23.406,-1.21,-0.02,-0.12
23.407,-1.21,-0.03,-0.12
23.407,-1.21,-0.03,-0.13
23.407,-1.21,-0.03,-0.12
23.407,-1.20,-0.03,-0.13
23.408,-1.20,-0.03,-0.13
23.408,-1.20,-0.03,-0.13
23.408,-1.19,-0.03,-0.13
23.409,-1.19,-0.03,-0.13
23.409,-1.18,-0.03,-0.13
23.412,-1.17,-0.04,-0.13
23.417,-1.16,-0.04,-0.14
23.420,-1.16,-0.04,-0.14
23.424,-1.15,-0.04,-0.14
23.428,-1.15,-0.04,-0.14
23.439,-1.15,-0.04,-0.14
23.439,-1.14,-0.04,-0.14
23.521,-1.13,-0.04,-0.14
23.521,-1.13,-0.04,-0.14
