time,wx,wy,wz
3.133,0.00,0.01,0.03
3.139,0.00,0.00,0.03
3.140,-0.00,0.00,0.03
3.145,0.00,0.00,0.03
3.152,0.02,0.00,0.02
3.154,-0.01,-0.00,0.02
3.157,-0.04,-0.01,0.01
3.161,-0.00,-0.00,-0.00
3.167,0.00,-0.00,-0.01
3.169,0.01,-0.00,-0.02
3.172,0.01,-0.00,-0.02
3.176,0.01,-0.00,-0.03
3.181,0.01,0.00,-0.03
3.185,0.02,0.00,-0.03
3.189,0.02,-0.00,-0.03
3.192,0.02,0.00,-0.03
3.196,0.01,0.00,-0.02
3.200,0.01,0.00,-0.02
3.204,0.01,0.01,-0.01
3.208,0.01,0.01,-0.00
3.212,0.01,0.01,-0.00
3.217,0.01,0.01,0.00
3.220,0.00,0.01,0.00
3.224,0.02,0.01,0.00
3.228,0.00,0.00,0.00
3.233,-0.00,0.00,0.00
3.236,0.01,0.00,0.00
3.240,0.02,0.00,-0.00
3.244,0.01,0.00,-0.00
3.249,0.00,-0.00,-0.00
3.252,0.01,0.00,-0.00
3.256,0.02,-0.00,-0.00
3.260,0.01,0.00,-0.00
3.264,0.02,0.00,-0.01
3.268,0.02,0.00,-0.01
3.271,0.02,0.01,-0.01
3.276,0.02,0.01,-0.01
3.279,0.02,0.01,-0.01
3.285,0.01,0.01,-0.00
3.288,0.01,0.00,-0.00
3.291,0.02,0.00,0.00
3.295,0.01,-0.00,0.00
3.299,0.00,0.00,0.00
3.303,0.01,0.00,0.00
3.307,0.01,0.00,0.00
3.311,0.00,0.00,0.00
3.316,0.01,0.00,0.00
3.319,0.00,-0.00,0.00
3.323,-0.00,-0.00,0.01
3.327,0.00,-0.00,0.01
3.331,0.02,0.00,0.01
3.335,0.01,-0.00,0.01
3.339,-0.01,-0.00,0.01
3.342,-0.02,-0.00,0.01
3.347,-0.00,-0.00,0.00
3.351,0.02,-0.00,0.00
3.355,-0.01,-0.00,-0.00
3.359,0.02,0.00,-0.00
3.363,0.02,0.00,-0.00
3.368,0.01,0.01,-0.00
3.371,0.02,0.01,-0.00
3.375,0.02,0.01,-0.01
3.379,0.02,0.01,-0.00
3.388,0.02,0.01,-0.01
3.390,0.02,0.01,-0.01
3.391,0.02,0.00,-0.01
3.395,0.02,0.01,-0.01
3.398,0.01,0.01,-0.01
3.414,0.01,0.01,-0.00
3.415,0.01,0.01,-0.00
3.415,0.01,0.00,-0.00
3.416,0.01,0.00,0.00
3.419,0.01,0.00,0.00
3.422,0.00,-0.00,0.00
3.426,0.01,-0.00,0.00
3.432,0.00,0.00,0.00
3.434,0.00,-0.00,0.00
3.438,0.00,-0.00,0.00
3.442,0.00,-0.01,0.00
3.446,0.00,-0.01,0.01
3.450,-0.00,-0.01,0.00
3.454,-0.00,-0.01,0.00
3.458,-0.00,-0.01,0.01
3.461,-0.00,-0.00,0.00
3.467,-0.00,-0.00,0.00
3.470,0.00,0.00,0.00
3.473,0.01,-0.00,-0.00
3.478,0.01,-0.00,-0.00
3.481,0.01,-0.00,-0.00
3.485,0.01,0.00,-0.00
3.489,0.01,0.00,-0.00
3.493,0.01,0.01,-0.00
3.497,0.01,0.01,-0.00
3.504,0.01,0.01,-0.00
3.505,0.01,0.00,0.00
3.509,0.01,0.00,0.00
3.533,0.01,0.00,0.01
3.534,0.01,0.00,0.01
3.534,0.01,0.00,0.01
3.534,0.00,-0.00,0.01
3.535,-0.00,-0.00,0.00
3.535,-0.01,-0.00,-0.00
3.537,-0.01,-0.01,-0.00
3.541,-0.00,-0.01,-0.01
3.545,-0.00,-0.01,-0.01
3.550,0.00,-0.01,-0.01
3.553,0.00,-0.01,-0.02
3.557,0.01,-0.00,-0.02
3.561,0.01,0.00,-0.02
3.564,0.01,0.00,-0.02
3.569,0.01,0.00,-0.02
3.572,0.01,0.00,-0.02
3.577,0.02,0.01,-0.01
3.580,0.02,0.00,-0.01
3.588,0.02,0.01,-0.01
3.589,0.02,0.01,-0.01
3.592,0.02,0.01,-0.01
3.596,0.02,0.01,-0.01
3.621,0.01,0.01,-0.00
3.622,0.01,0.00,-0.00
3.622,0.01,0.00,0.00
3.622,0.01,0.00,0.00
3.623,0.01,-0.00,0.00
3.623,0.00,-0.00,0.00
3.623,0.00,-0.00,0.00
3.627,-0.00,-0.01,0.00
3.632,0.00,-0.01,0.00
3.636,-0.00,-0.01,0.00
3.639,0.00,-0.01,-0.00
3.644,0.01,-0.01,-0.00
3.647,0.01,-0.01,-0.00
3.653,0.01,-0.01,0.00
3.655,0.01,-0.00,-0.00
3.659,0.01,-0.00,-0.00
3.663,0.00,-0.00,-0.01
3.667,0.01,0.00,-0.01
3.671,0.01,0.00,-0.01
3.675,0.00,0.00,-0.02
3.679,0.01,-0.00,-0.02
3.684,0.02,0.00,-0.02
3.687,0.01,0.00,-0.02
3.691,0.01,0.01,-0.01
3.695,0.01,0.01,-0.01
3.698,0.01,0.00,-0.01
3.705,0.02,0.01,-0.01
3.712,0.01,0.01,-0.00
3.714,0.01,0.01,0.00
3.714,0.01,0.01,0.00
3.728,0.00,0.01,0.00
3.730,0.00,0.00,0.00
3.730,0.00,0.00,0.00
3.730,-0.00,-0.00,0.00
3.739,-0.00,-0.00,-0.00
3.740,0.00,-0.00,0.00
3.742,0.00,-0.00,0.00
3.746,0.01,-0.00,0.00
3.754,0.01,-0.00,0.01
3.755,0.01,-0.00,0.01
3.758,0.01,-0.00,0.01
3.762,0.00,-0.00,0.01
3.765,0.01,0.00,0.01
3.771,0.01,0.00,0.00
3.774,0.01,0.00,0.00
3.778,0.01,0.00,-0.00
3.781,0.02,0.00,-0.00
3.789,0.02,0.00,-0.00
3.790,0.02,0.01,-0.00
3.793,0.02,0.01,-0.00
3.815,0.02,0.01,0.00
3.816,0.02,0.01,0.00
3.817,0.01,0.01,0.00
3.818,0.01,0.01,0.01
3.818,0.01,0.01,0.01
3.819,0.00,0.00,0.00
3.822,0.00,0.00,-0.00
3.825,0.01,-0.00,-0.01
3.829,0.00,-0.00,-0.01
3.835,0.00,-0.00,-0.01
3.837,0.00,-0.00,-0.01
3.841,-0.00,-0.00,-0.01
3.845,0.00,-0.00,-0.00
3.849,0.00,-0.00,-0.00
3.853,0.00,0.00,0.00
3.857,0.01,0.00,0.01
3.860,0.00,0.00,0.01
3.864,0.01,0.00,0.01
3.870,0.01,0.00,0.01
3.873,0.01,0.00,0.01
3.876,0.01,0.00,0.01
3.880,0.01,0.01,0.01
3.890,0.01,0.00,0.00
3.891,0.01,-0.00,-0.00
3.892,0.01,-0.00,-0.00
3.895,0.01,-0.00,-0.00
3.918,0.01,0.00,-0.01
3.920,0.01,-0.00,-0.01
3.921,0.01,-0.00,-0.01
3.921,0.01,-0.00,-0.01
3.921,0.00,-0.00,-0.01
3.922,0.00,-0.00,-0.01
3.923,0.00,-0.00,-0.01
3.928,0.01,-0.00,-0.01
3.933,0.01,-0.00,-0.01
3.936,0.01,0.00,-0.01
3.940,0.00,-0.00,-0.00
3.943,0.00,0.00,-0.00
3.946,0.00,-0.00,-0.00
3.951,0.00,-0.00,0.00
3.954,0.01,0.00,0.01
3.959,0.01,0.00,0.01
3.963,0.01,0.00,0.01
3.967,0.01,0.00,0.01
3.971,0.01,0.00,0.00
3.975,0.01,0.00,0.01
3.979,0.01,0.00,0.00
3.982,0.01,0.01,0.00
3.989,0.01,0.01,0.01
4.014,0.01,0.00,0.00
4.015,0.01,0.01,0.00
4.015,0.01,0.00,0.01
4.016,0.01,0.00,0.01
4.016,0.01,0.00,0.00
4.017,0.00,-0.00,0.01
4.017,0.00,-0.00,0.00
4.018,0.00,-0.00,0.01
4.023,0.00,-0.00,0.00
4.026,0.00,-0.00,0.00
4.030,0.00,-0.00,0.00
4.036,0.01,-0.01,0.00
4.039,0.00,-0.00,-0.00
4.042,0.00,-0.00,0.00
4.046,0.00,0.00,0.00
4.049,0.00,0.00,0.00
4.054,0.01,-0.00,0.00
4.057,0.01,0.00,0.00
4.061,0.01,0.00,0.00
4.065,0.01,0.00,0.00
4.070,0.01,0.00,0.00
4.073,0.01,0.00,-0.00
4.077,0.01,0.00,-0.00
4.081,0.01,0.01,-0.00
4.088,0.01,0.00,-0.00
4.089,0.01,0.00,-0.00
4.094,0.01,0.00,-0.00
4.096,0.01,0.00,-0.00
4.106,0.01,0.00,-0.00
4.106,0.01,-0.00,-0.00
4.108,0.01,0.00,-0.00
4.112,0.01,-0.00,-0.00
4.117,0.00,-0.00,-0.00
4.121,0.00,-0.00,-0.00
4.125,-0.00,-0.01,-0.00
4.129,-0.00,-0.01,-0.01
4.132,0.00,-0.01,-0.01
4.136,0.00,-0.01,-0.01
4.140,0.01,-0.01,-0.01
4.144,0.01,-0.01,-0.00
4.148,0.00,-0.01,-0.00
4.153,0.00,-0.00,0.00
4.157,0.00,-0.00,0.01
4.160,-0.00,0.00,0.02
4.164,-0.00,0.00,0.02
4.169,0.00,0.00,0.02
4.172,0.00,-0.00,0.02
4.176,0.00,-0.00,0.02
4.180,0.01,0.00,0.02
4.183,0.02,0.00,0.02
4.188,0.01,0.00,0.01
4.191,0.01,0.00,0.02
4.195,0.01,0.00,0.01
4.199,-0.01,-0.00,0.01
4.204,0.00,-0.00,0.01
4.207,0.00,-0.00,0.01
4.211,0.00,-0.00,0.00
4.215,0.01,-0.00,-0.00
4.221,0.01,-0.00,-0.01
4.223,0.01,-0.00,-0.01
4.227,0.01,-0.01,-0.01
4.231,0.01,-0.01,-0.01
4.237,0.00,-0.00,-0.01
4.239,0.00,-0.00,-0.01
4.243,-0.00,0.00,-0.01
4.247,0.01,0.00,-0.00
4.252,0.01,0.00,-0.00
4.254,0.01,0.00,0.00
4.259,0.01,0.00,0.01
4.262,0.01,0.00,0.01
4.266,0.01,0.00,0.01
4.271,0.00,0.01,0.02
4.275,0.00,0.01,0.02
4.279,0.00,0.01,0.02
4.283,0.01,0.01,0.02
4.288,0.01,0.00,0.02
4.290,0.01,0.00,0.02
4.295,0.01,0.00,0.02
4.299,0.00,0.00,0.02
4.303,-0.00,0.00,0.02
4.309,-0.01,0.00,0.01
4.310,-0.01,-0.00,0.01
4.314,-0.00,-0.01,0.01
4.319,-0.01,-0.01,0.01
4.321,-0.01,-0.01,0.00
4.325,-0.01,-0.01,-0.00
4.330,-0.00,-0.01,-0.00
4.334,0.00,-0.01,-0.00
4.337,0.00,-0.01,-0.00
4.342,0.00,-0.00,0.00
4.346,-0.00,-0.00,0.00
4.350,0.00,-0.00,0.01
4.354,0.00,0.00,0.01
4.357,0.01,0.00,0.01
4.361,0.01,0.00,0.01
4.365,0.01,0.00,0.01
4.371,0.01,0.01,0.02
4.372,0.01,0.00,0.02
4.377,0.01,0.00,0.01
4.380,0.00,-0.00,0.01
4.387,0.00,0.00,0.01
4.389,0.00,0.00,0.00
4.392,0.00,0.00,0.00
4.396,0.00,0.00,-0.00
4.403,-0.00,0.00,-0.00
4.405,-0.00,-0.00,-0.00
4.409,-0.00,-0.00,-0.01
4.413,-0.00,0.00,-0.01
4.417,-0.00,-0.00,-0.01
4.421,0.00,-0.00,-0.01
4.425,0.00,-0.00,-0.01
4.429,0.01,-0.00,-0.01
4.432,0.01,-0.00,-0.01
4.437,0.01,-0.00,-0.01
4.441,0.01,0.00,-0.00
4.445,0.01,0.00,-0.00
4.449,0.01,0.00,0.00
4.454,0.01,0.00,0.01
4.457,0.01,0.00,0.01
4.461,0.01,0.00,0.01
4.465,0.01,0.00,0.02
4.470,0.00,-0.00,0.02
4.475,-0.00,-0.00,0.02
4.476,0.00,-0.00,0.02
4.481,-0.00,-0.00,0.02
4.485,-0.00,-0.00,0.01
4.488,-0.00,-0.00,0.01
4.493,-0.00,-0.00,0.01
4.497,0.00,-0.00,0.01
4.500,0.00,-0.01,0.01
4.507,0.00,-0.01,0.01
4.509,0.01,-0.01,0.01
4.512,0.01,-0.01,0.01
4.517,0.01,-0.00,0.00
4.534,0.01,-0.00,0.00
4.535,0.01,0.00,0.00
4.536,0.00,0.00,0.00
4.536,0.00,0.00,0.00
4.536,0.00,-0.00,0.01
4.540,0.00,0.00,0.01
4.544,0.00,0.00,0.01
4.547,0.00,0.00,0.00
4.551,0.01,0.00,0.00
4.555,0.00,0.00,0.00
4.559,0.01,0.00,0.00
4.563,0.00,-0.00,0.01
4.566,0.00,0.00,0.01
4.571,-0.00,0.00,0.01
4.575,0.00,0.00,0.01
4.579,-0.00,0.00,0.02
4.582,0.00,0.00,0.02
4.591,0.00,0.00,0.02
4.592,0.00,0.00,0.02
4.594,0.00,0.00,0.02
4.598,0.00,0.00,0.02
4.619,0.00,0.00,0.02
4.621,-0.00,-0.00,0.02
4.621,0.00,-0.00,0.01
4.622,0.00,-0.00,0.01
4.622,-0.00,-0.00,0.01
4.622,0.01,-0.01,0.00
4.626,0.01,-0.01,0.00
4.629,0.00,-0.00,0.00
4.634,0.00,-0.00,-0.00
4.639,0.02,-0.00,-0.00
4.641,0.01,-0.00,-0.00
4.646,0.01,-0.00,-0.00
4.650,0.01,-0.00,-0.00
4.655,0.02,-0.00,-0.00
4.657,0.02,0.00,-0.00
4.662,0.02,0.00,-0.00
4.665,0.02,0.00,-0.00
4.672,0.02,0.00,-0.00
4.673,0.01,0.00,-0.00
4.677,0.01,0.00,0.00
4.681,0.01,0.00,0.01
4.687,0.01,0.01,0.01
4.689,0.01,0.01,0.02
4.693,0.01,0.01,0.02
4.697,0.01,0.01,0.02
4.701,-0.00,0.01,0.02
4.707,0.00,0.00,0.02
4.711,0.00,0.00,0.02
4.713,0.00,0.00,0.02
4.716,0.00,-0.00,0.02
4.736,0.01,-0.00,0.01
4.737,0.00,-0.00,0.01
4.738,0.00,-0.01,0.01
4.738,0.01,-0.01,0.00
4.739,0.01,-0.00,0.00
4.740,0.01,-0.00,0.00
4.745,0.01,-0.00,-0.00
4.748,0.01,-0.00,-0.00
4.752,0.01,-0.00,-0.00
4.757,0.01,-0.00,-0.00
4.761,0.01,0.00,-0.00
4.765,0.01,0.00,0.00
4.769,0.01,0.00,0.00
4.773,0.01,0.00,0.01
4.776,0.00,0.00,0.01
4.780,0.01,0.00,0.02
4.784,0.00,0.00,0.02
4.792,0.01,0.00,0.02
4.792,0.00,0.00,0.02
4.801,0.00,0.00,0.02
4.801,0.00,-0.00,0.02
4.821,-0.00,-0.00,0.02
4.821,-0.01,-0.00,0.01
4.822,-0.01,-0.01,0.01
4.822,-0.00,-0.01,0.01
4.822,-0.00,-0.01,0.00
4.823,-0.00,-0.01,0.00
4.828,0.00,-0.01,-0.00
4.831,0.00,-0.01,-0.00
4.835,0.00,-0.00,-0.00
4.840,0.01,-0.00,-0.01
4.843,0.01,-0.00,-0.01
4.848,0.01,-0.00,-0.01
4.851,0.01,-0.00,-0.01
4.855,0.01,0.00,-0.01
4.858,0.01,0.00,-0.01
4.863,0.01,0.00,-0.00
4.866,0.01,0.00,-0.00
4.873,0.01,0.00,0.00
4.879,0.01,0.00,0.00
4.879,0.01,0.00,0.01
4.884,0.02,0.00,0.01
4.890,0.00,0.00,0.01
4.892,0.00,-0.00,0.01
4.895,0.00,-0.01,0.01
4.898,0.01,-0.00,0.01
4.902,0.00,-0.01,0.01
4.909,0.00,-0.01,0.00
4.916,0.00,-0.01,0.00
4.917,0.00,-0.01,-0.00
4.918,0.00,-0.01,-0.00
4.941,0.00,-0.01,-0.00
4.942,0.01,-0.01,-0.01
4.942,0.01,-0.01,-0.00
4.942,0.01,-0.01,-0.01
4.943,0.00,-0.00,-0.01
4.943,0.01,-0.00,-0.01
4.947,0.01,0.00,-0.00
4.950,0.01,-0.00,-0.00
4.956,0.01,-0.00,-0.00
4.958,0.01,0.00,-0.00
4.962,0.01,0.00,0.00
4.965,0.01,0.00,0.00
4.971,0.00,0.00,0.00
4.973,0.00,0.00,0.00
4.977,0.00,0.00,0.01
4.981,0.00,-0.00,0.01
4.985,0.00,-0.00,0.01
4.989,-0.00,-0.00,0.00
4.995,0.00,-0.00,0.00
4.996,0.00,-0.00,0.00
5.001,0.00,-0.00,0.00
5.009,-0.00,-0.00,-0.00
5.010,0.00,-0.00,-0.00
5.015,-0.00,-0.00,-0.00
5.016,0.00,-0.01,-0.01
5.041,0.00,-0.00,-0.01
5.041,0.01,-0.00,-0.01
5.042,0.01,-0.00,-0.01
5.042,0.01,-0.00,-0.01
5.042,0.01,0.00,-0.01
5.043,0.01,-0.00,-0.01
5.044,0.00,0.00,-0.01
5.048,0.01,0.01,-0.00
5.052,0.01,0.01,0.00
5.057,0.01,0.01,0.01
5.060,0.00,0.00,0.01
5.064,0.01,0.00,0.01
5.070,0.01,0.00,0.01
5.076,0.01,0.00,0.01
5.077,0.01,0.00,0.01
5.079,0.01,-0.00,0.01
5.084,0.01,-0.00,0.02
5.094,0.00,-0.00,0.01
5.095,0.00,-0.00,0.01
5.095,0.00,-0.00,0.01
5.100,0.00,-0.00,0.02
5.109,0.00,-0.00,0.01
5.111,0.00,-0.00,0.01
5.112,0.00,-0.00,0.01
5.115,0.00,-0.01,0.01
5.119,0.00,-0.00,0.01
5.136,0.00,-0.00,0.00
5.138,0.00,-0.00,0.00
5.138,0.01,0.00,-0.00
5.138,0.01,-0.00,-0.00
5.140,0.01,0.00,-0.00
5.142,0.01,0.01,-0.01
5.147,0.01,0.01,-0.01
5.151,0.01,0.01,-0.01
5.155,0.01,0.00,-0.00
5.159,0.01,0.00,-0.00
5.162,0.01,0.00,-0.00
5.167,0.01,0.00,0.00
5.172,0.01,0.00,0.00
5.174,0.00,-0.00,0.00
5.178,0.01,0.00,0.01
5.182,0.01,0.00,0.01
5.186,0.01,-0.00,0.00
5.191,0.01,-0.00,0.01
5.194,0.01,-0.00,0.01
5.198,0.01,-0.00,0.01
5.201,0.00,-0.00,0.01
5.209,0.00,-0.00,0.01
5.210,0.00,-0.00,0.01
5.216,0.00,-0.00,0.01
5.217,0.01,-0.00,0.01
5.234,0.01,-0.00,0.01
5.235,0.01,-0.00,0.01
5.235,0.01,-0.00,0.01
5.236,0.01,-0.00,0.01
5.244,0.01,-0.00,0.01
5.245,0.01,-0.00,0.01
5.246,0.01,0.00,0.01
5.259,0.00,0.00,0.01
5.260,0.01,0.01,0.02
5.260,0.00,0.01,0.01
5.262,0.01,0.00,0.01
5.265,0.01,-0.00,0.01
5.270,0.01,-0.00,0.01
5.273,0.01,-0.00,0.01
5.277,0.01,-0.00,0.01
5.281,0.01,0.00,0.00
5.285,0.01,-0.00,-0.00
5.292,0.01,-0.01,-0.01
5.293,0.01,-0.01,-0.02
5.297,0.02,-0.02,-0.03
5.301,0.03,-0.02,-0.04
5.321,0.04,-0.02,-0.05
5.322,0.05,-0.02,-0.05
5.322,0.05,-0.01,-0.06
5.323,0.05,-0.01,-0.07
5.323,0.06,0.00,-0.06
5.325,0.06,0.01,-0.04
5.328,0.07,0.00,-0.01
5.332,0.06,-0.01,0.03
5.337,0.06,-0.01,0.09
5.340,0.06,-0.01,0.15
5.345,0.06,0.01,0.25
5.348,0.07,0.03,0.35
5.352,0.07,-0.01,0.44
5.356,0.08,-0.03,0.50
5.361,0.05,-0.03,0.54
5.364,0.02,-0.06,0.54
5.368,-0.04,-0.15,0.51
5.374,-0.11,-0.18,0.47
5.376,-0.10,-0.20,0.38
5.380,-0.01,-0.16,0.31
5.384,0.07,-0.02,0.30
5.393,0.17,0.13,0.31
5.394,0.27,0.13,0.32
5.395,0.35,0.07,0.32
5.399,0.40,0.01,0.31
5.404,0.44,-0.01,0.31
5.419,0.46,-0.00,0.31
5.420,0.48,-0.02,0.30
5.420,0.49,-0.07,0.30
5.421,0.50,-0.07,0.30
5.429,0.50,-0.02,0.30
5.430,0.50,0.05,0.30
5.431,0.51,0.09,0.30
5.435,0.52,0.06,0.29
5.444,0.55,0.01,0.29
5.444,0.59,-0.01,0.29
5.447,0.63,-0.01,0.29
5.451,0.68,-0.02,0.29
5.457,0.72,-0.04,0.29
5.459,0.76,-0.06,0.28
5.463,0.79,-0.04,0.28
5.467,0.81,-0.02,0.28
5.473,0.82,-0.03,0.28
5.475,0.83,-0.05,0.28
5.479,0.83,-0.07,0.27
5.483,0.84,-0.07,0.27
5.486,0.85,-0.06,0.27
5.491,0.87,-0.06,0.27
5.494,0.90,-0.06,0.26
5.498,0.94,-0.06,0.26
5.502,0.96,-0.05,0.26
5.510,1.00,-0.06,0.26
5.511,1.02,-0.07,0.25
5.514,1.05,-0.09,0.25
5.520,1.08,-0.10,0.25
5.536,1.08,-0.09,0.25
5.537,1.09,-0.09,0.24
5.537,1.11,-0.10,0.24
5.537,1.13,-0.10,0.24
5.545,1.14,-0.10,0.24
5.546,1.16,-0.09,0.23
5.547,1.18,-0.10,0.23
5.549,1.20,-0.11,0.23
5.554,1.23,-0.12,0.22
5.558,1.25,-0.12,0.22
5.562,1.27,-0.11,0.22
5.566,1.28,-0.12,0.22
5.569,1.30,-0.13,0.21
5.574,1.32,-0.13,0.21
5.580,1.33,-0.13,0.21
5.581,1.35,-0.13,0.21
5.586,1.36,-0.13,0.20
5.594,1.38,-0.15,0.20
5.595,1.40,-0.15,0.20
5.597,1.42,-0.15,0.19
5.601,1.43,-0.15,0.19
5.605,1.45,-0.15,0.19
5.613,1.46,-0.16,0.18
5.615,1.48,-0.16,0.18
5.616,1.49,-0.16,0.18
5.627,1.51,-0.16,0.18
5.629,1.52,-0.17,0.17
5.630,1.54,-0.18,0.17
5.633,1.55,-0.18,0.17
5.636,1.56,-0.18,0.16
5.641,1.57,-0.18,0.16
5.645,1.59,-0.18,0.16
5.648,1.60,-0.18,0.15
5.652,1.61,-0.18,0.15
5.656,1.63,-0.18,0.14
5.660,1.64,-0.17,0.14
5.664,1.66,-0.16,0.13
5.668,1.68,-0.15,0.13
5.673,1.69,-0.16,0.13
5.676,1.70,-0.18,0.13
5.680,1.70,-0.20,0.13
5.684,1.70,-0.22,0.12
5.687,1.70,-0.23,0.12
5.692,1.71,-0.23,0.11
5.695,1.72,-0.23,0.11
5.699,1.73,-0.22,0.10
5.704,1.75,-0.21,0.10
5.711,1.76,-0.19,0.10
5.712,1.76,-0.17,0.09
5.718,1.77,-0.19,0.08
5.719,1.78,-0.23,0.08
5.732,1.79,-0.26,0.08
5.733,1.81,-0.27,0.08
5.734,1.82,-0.27,0.07
5.736,1.83,-0.26,0.07
5.742,1.83,-0.25,0.06
5.744,1.83,-0.24,0.06
5.747,1.83,-0.24,0.05
5.751,1.83,-0.25,0.05
5.756,1.84,-0.26,0.05
5.760,1.85,-0.27,0.04
5.765,1.86,-0.28,0.04
5.766,1.86,-0.28,0.03
5.770,1.87,-0.27,0.03
5.775,1.87,-0.26,0.02
5.778,1.88,-0.27,0.02
5.782,1.88,-0.27,0.01
5.786,1.88,-0.27,0.01
5.794,1.88,-0.28,0.01
5.795,1.88,-0.29,0.00
5.798,1.88,-0.30,-0.00
5.802,1.88,-0.31,-0.01
5.813,1.88,-0.30,-0.01
5.814,1.88,-0.30,-0.01
5.815,1.88,-0.29,-0.02
5.818,1.88,-0.29,-0.02
5.823,1.88,-0.29,-0.03
5.827,1.88,-0.29,-0.03
5.830,1.88,-0.29,-0.03
5.834,1.88,-0.30,-0.04
5.839,1.88,-0.31,-0.04
5.843,1.87,-0.31,-0.05
5.846,1.87,-0.30,-0.05
5.850,1.86,-0.30,-0.06
5.854,1.86,-0.30,-0.06
5.857,1.86,-0.31,-0.07
5.862,1.85,-0.31,-0.07
5.865,1.85,-0.31,-0.07
5.870,1.85,-0.31,-0.08
5.874,1.84,-0.31,-0.08
5.877,1.84,-0.31,-0.09
5.882,1.83,-0.31,-0.09
5.885,1.83,-0.31,-0.10
5.890,1.82,-0.31,-0.10
5.894,1.81,-0.31,-0.10
5.898,1.80,-0.31,-0.11
5.901,1.79,-0.31,-0.11
5.913,1.79,-0.30,-0.12
5.914,1.78,-0.30,-0.12
5.916,1.77,-0.30,-0.13
5.918,1.76,-0.30,-0.13
5.921,1.75,-0.30,-0.13
5.934,1.75,-0.30,-0.14
5.935,1.74,-0.30,-0.14
5.936,1.73,-0.30,-0.15
5.936,1.71,-0.29,-0.15
5.946,1.70,-0.29,-0.16
5.947,1.69,-0.29,-0.16
5.948,1.68,-0.29,-0.16
5.952,1.67,-0.29,-0.17
5.957,1.66,-0.28,-0.17
5.960,1.65,-0.27,-0.18
5.964,1.63,-0.26,-0.18
5.968,1.62,-0.26,-0.18
5.971,1.61,-0.26,-0.19
5.976,1.59,-0.27,-0.19
5.981,1.58,-0.28,-0.20
5.984,1.56,-0.28,-0.20
5.988,1.55,-0.27,-0.20
5.994,1.54,-0.26,-0.21
5.995,1.52,-0.25,-0.21
6.002,1.51,-0.25,-0.21
6.003,1.49,-0.25,-0.22
6.014,1.48,-0.26,-0.22
6.015,1.47,-0.25,-0.23
6.016,1.45,-0.25,-0.23
6.019,1.42,-0.25,-0.23
6.026,1.41,-0.24,-0.24
6.028,1.39,-0.23,-0.24
6.031,1.38,-0.23,-0.24
6.035,1.36,-0.23,-0.25
6.041,1.35,-0.24,-0.25
6.043,1.33,-0.24,-0.25
6.047,1.32,-0.24,-0.25
6.051,1.30,-0.23,-0.26
6.054,1.28,-0.22,-0.26
6.059,1.26,-0.21,-0.27
6.062,1.23,-0.21,-0.27
6.067,1.22,-0.21,-0.27
6.071,1.20,-0.20,-0.28
6.075,1.18,-0.20,-0.28
6.078,1.16,-0.20,-0.28
6.082,1.14,-0.20,-0.28
6.086,1.13,-0.20,-0.29
6.095,1.11,-0.20,-0.29
6.096,1.09,-0.19,-0.29
6.102,1.06,-0.18,-0.30
6.102,1.04,-0.18,-0.30
6.115,1.02,-0.18,-0.30
6.116,1.00,-0.17,-0.30
6.117,0.97,-0.18,-0.31
6.118,0.95,-0.17,-0.31
6.122,0.94,-0.17,-0.31
6.126,0.91,-0.17,-0.31
6.130,0.89,-0.16,-0.32
6.134,0.87,-0.15,-0.32
6.138,0.84,-0.14,-0.32
6.143,0.82,-0.14,-0.33
6.145,0.80,-0.14,-0.33
6.149,0.77,-0.14,-0.33
6.154,0.75,-0.13,-0.33
6.158,0.73,-0.13,-0.33
6.161,0.71,-0.13,-0.34
6.165,0.68,-0.13,-0.34
6.169,0.66,-0.12,-0.34
6.174,0.64,-0.12,-0.35
6.177,0.61,-0.11,-0.35
6.182,0.59,-0.11,-0.35
6.185,0.57,-0.11,-0.35
6.189,0.54,-0.10,-0.35
6.193,0.52,-0.10,-0.35
6.197,0.50,-0.10,-0.36
6.201,0.47,-0.09,-0.36
6.204,0.45,-0.09,-0.36
6.213,0.42,-0.08,-0.36
6.216,0.39,-0.08,-0.36
6.217,0.37,-0.08,-0.37
6.220,0.35,-0.08,-0.37
6.237,0.32,-0.07,-0.37
6.238,0.30,-0.07,-0.37
6.238,0.28,-0.07,-0.37
6.238,0.25,-0.07,-0.37
6.253,0.23,-0.06,-0.38
6.254,0.20,-0.06,-0.38
6.254,0.17,-0.05,-0.38
6.255,0.15,-0.05,-0.38
6.272,0.13,-0.05,-0.38
6.273,0.10,-0.05,-0.38
6.274,0.08,-0.04,-0.38
6.274,0.05,-0.05,-0.38
6.274,0.02,-0.04,-0.38
6.277,0.00,-0.04,-0.39
6.280,-0.03,-0.04,-0.39
6.284,-0.05,-0.04,-0.39
6.288,-0.07,-0.03,-0.39
6.292,-0.10,-0.03,-0.39
6.296,-0.13,-0.03,-0.39
6.299,-0.15,-0.03,-0.39
6.303,-0.17,-0.03,-0.39
6.316,-0.20,-0.03,-0.39
6.317,-0.22,-0.02,-0.39
6.317,-0.25,-0.02,-0.39
6.320,-0.27,-0.02,-0.40
6.324,-0.30,-0.02,-0.40
6.330,-0.32,-0.02,-0.40
6.332,-0.34,-0.02,-0.40
6.335,-0.37,-0.01,-0.40
6.339,-0.39,-0.01,-0.40
