time,gFx,gFy,gFz,TgF
8.527000,-0.0395,1.6692,0.3405,1.704
8.528000,0.0187,0.9225,0.0388,0.924
8.530000,0.0345,0.6005,0.1867,0.630
8.534000,0.1300,1.6172,0.0917,1.625
8.540000,0.1425,1.0392,-0.1273,1.057
8.544000,0.0296,0.3654,0.0424,0.369
8.548000,0.0448,0.7409,0.2592,0.786
8.553000,0.2745,2.1756,0.0148,2.193
8.558000,0.0970,0.8656,0.0292,0.872
8.563000,0.0961,0.7543,-0.0311,0.761
8.568000,0.1478,1.4609,0.0715,1.470
8.573000,0.0985,0.7868,0.1801,0.813
8.581000,0.0294,0.6225,0.0495,0.625
8.583000,0.1627,0.9123,-0.0679,0.929
8.587000,0.0577,0.5258,0.0827,0.535
8.592000,0.0892,1.0578,0.0993,1.066
8.604000,0.1969,1.1013,0.2045,1.137
8.605000,0.1134,1.0248,-0.0052,1.031
8.607000,0.0509,0.7694,0.2439,0.809
8.613000,0.0809,1.1188,0.1049,1.127
8.617000,0.0887,1.2973,0.3718,1.352
8.622000,0.1000,1.1311,0.2194,1.156
8.626000,0.0665,0.5324,0.0478,0.539
8.632000,0.0480,0.8044,0.0012,0.806
8.637000,0.0204,1.4072,0.1186,1.412
8.642000,0.0419,0.9264,0.0119,0.927
8.647000,0.0487,0.6598,0.0048,0.662
8.651000,0.0357,1.4905,0.3657,1.535
8.656000,0.1171,1.2282,-0.0296,1.234
8.662000,0.0419,0.8681,0.0114,0.869
8.666000,0.0382,0.9990,-0.0741,1.002
8.671000,0.1510,1.3423,0.0292,1.351
8.676000,0.0758,0.6554,0.1293,0.672
8.681000,0.0040,0.5382,0.2067,0.577
8.686000,0.1036,0.9062,-0.0328,0.913
8.691000,0.0411,0.8556,0.1054,0.863
8.700000,0.0543,0.6449,0.0163,0.647
8.700000,-0.0077,0.5829,0.4424,0.732
8.705000,-0.0856,0.7492,-0.0079,0.754
8.710000,-0.2880,2.0511,0.0737,2.073
8.729000,-0.0302,1.2600,0.0720,1.262
8.730000,0.0399,0.7362,0.0190,0.738
8.730000,0.2028,1.3838,-0.0250,1.399
8.730000,0.2218,1.2441,0.1074,1.268
8.734000,0.7070,1.1088,0.2583,1.340
8.739000,0.1158,0.5907,0.0048,0.602
8.745000,0.1354,0.3976,0.0683,0.426
8.749000,0.1349,1.5845,0.5552,1.684
8.754000,0.1666,1.0827,-0.0247,1.096
8.759000,0.0702,0.8664,0.0749,0.872
8.767000,0.1249,1.3481,-0.0035,1.354
8.769000,0.0226,0.5075,0.0070,0.508
8.774000,-0.0314,1.0598,0.4729,1.161
8.783000,-0.0199,0.8305,0.2788,0.876
8.784000,0.0548,0.9030,-0.0416,0.906
8.788000,0.0914,0.7604,0.0407,0.767
8.793000,0.1354,0.7941,0.2192,0.835
8.808000,0.2455,0.6689,0.0163,0.713
8.808000,0.3439,1.7273,-0.1202,1.765
8.809000,0.1256,0.7240,-0.0316,0.736
8.813000,0.0184,0.7602,0.1267,0.771
8.819000,-0.0944,1.1474,0.0192,1.151
8.823000,-0.1413,0.9487,0.2243,0.985
8.828000,-0.1422,0.9025,0.0742,0.917
8.832000,-0.1974,1.3933,0.2866,1.436
8.838000,-0.0522,1.3445,0.1835,1.358
8.843000,0.0340,0.8681,0.0427,0.870
8.849000,0.0572,0.7311,0.1706,0.753
8.853000,0.1219,1.8606,0.4470,1.917
8.857000,0.1075,0.8488,-0.0953,0.861
8.863000,0.1288,0.7853,-0.0626,0.798
8.867000,0.2115,1.0353,-0.0721,1.059
8.872000,0.2789,0.4594,-0.0509,0.540
8.877000,0.1139,1.3972,0.6213,1.533
8.885000,0.1212,0.6388,0.1057,0.659
8.890000,0.1468,0.5636,-0.0433,0.584
8.891000,0.1329,1.4692,0.4009,1.529
8.911000,0.0963,0.7336,0.1821,0.762
8.912000,0.1285,0.9521,0.0402,0.962
8.913000,0.0963,1.4680,0.2920,1.500
8.913000,0.0357,0.6718,0.0793,0.677
8.915000,0.0462,1.2182,-0.0516,1.220
8.920000,0.0477,1.3818,0.0114,1.383
8.926000,-0.0441,0.9640,0.1728,0.980
8.931000,-0.0036,0.9533,0.0969,0.958
8.935000,0.0443,0.6149,-0.0487,0.618
8.940000,0.0636,0.5714,-0.0460,0.577
8.946000,0.0253,0.9040,0.2304,0.933
8.950000,0.0067,1.1501,0.1853,1.165
8.955000,0.0863,1.0371,-0.0521,1.042
8.960000,0.0751,0.9640,-0.0220,0.967
8.965000,0.1146,0.8341,0.0007,0.842
8.969000,0.0204,0.5299,-0.0096,0.530
8.974000,0.1437,1.7578,0.4470,1.819
8.980000,0.1564,0.6374,0.3283,0.734
8.984000,0.0704,0.5045,-0.0289,0.510
8.989000,0.1910,1.6448,0.0942,1.659
8.994000,0.1241,0.9982,-0.0716,1.008
8.999000,0.1100,1.0810,0.0021,1.087
9.004000,0.1166,1.1469,-0.0650,1.155
9.009000,0.1000,1.0690,0.1647,1.086
9.021000,0.1178,1.3193,0.1237,1.330
9.022000,0.1117,0.9706,-0.0382,0.978
9.023000,0.0755,0.6869,0.3818,0.790
9.033000,0.1642,1.2204,0.0998,1.235
9.033000,0.1107,0.8830,-0.0057,0.890
9.040000,0.0314,0.4713,0.0038,0.472
9.043000,-0.0216,1.3706,0.5530,1.478
9.048000,-0.0099,1.1665,-0.0538,1.168
9.053000,0.0912,1.1721,-0.0767,1.178
9.058000,0.0697,0.9565,-0.0401,0.960
9.064000,-0.0290,0.2433,0.2849,0.376
9.068000,0.0887,1.9463,0.2102,1.960
9.072000,0.1227,1.2846,0.1435,1.298
9.078000,0.0499,0.3751,0.0200,0.379
9.084000,0.0519,1.0961,0.2478,1.125
9.093000,0.0375,0.7724,0.1530,0.788
9.094000,0.1146,1.0725,-0.0443,1.079
9.109000,0.1420,0.8439,0.0988,0.861
9.110000,0.2230,1.5146,-0.0316,1.531
9.110000,0.1769,1.1606,0.1784,1.187
9.111000,0.0428,0.8761,0.3110,0.931
9.120000,0.1085,0.9333,0.0795,0.943
9.121000,0.3182,2.0025,-0.0621,2.029
9.127000,0.1708,0.3273,0.0187,0.370
9.132000,-0.0185,0.3922,0.2522,0.467
9.136000,0.0829,1.6638,0.0583,1.667
9.142000,0.0426,0.8229,-0.0907,0.829
9.147000,0.0638,0.9987,0.2133,1.023
9.151000,-0.0087,0.7187,0.0639,0.722
9.156000,-0.0177,1.7988,0.0339,1.799
9.160000,0.0650,0.8578,0.1603,0.875
9.165000,0.0580,0.7568,-0.0223,0.759
9.171000,-0.0104,1.4626,0.2800,1.489
9.176000,0.0069,1.1743,-0.0572,1.176
9.181000,0.0565,0.5841,0.1777,0.613
9.185000,0.0372,1.0436,0.1242,1.052
9.190000,0.1061,1.1660,-0.0780,1.173
9.195000,0.0589,1.3838,-0.0824,1.387
9.200000,0.0348,0.4320,0.2522,0.501
9.211000,0.2169,0.9406,0.4563,1.068
9.212000,0.1471,0.7001,0.2710,0.765
9.223000,0.2474,1.0593,0.3611,1.146
9.224000,0.1178,0.5575,0.2084,0.607
9.224000,0.1085,0.7604,-0.1388,0.781
9.241000,0.2052,1.8118,-0.0601,1.824
9.242000,0.0289,0.9045,-0.1077,0.911
9.242000,-0.0006,0.6552,0.0703,0.659
9.244000,-0.0412,1.4177,0.0676,1.420
9.248000,-0.0639,0.8366,-0.0008,0.839
9.260000,-0.0092,0.6134,-0.0010,0.613
9.260000,-0.0143,1.1042,0.0060,1.104
9.279000,-0.0221,1.1943,0.1855,1.209
9.280000,0.0460,0.7226,0.0160,0.724
9.281000,0.1749,1.3171,0.0517,1.330
9.281000,0.2018,1.0248,0.0654,1.047
9.283000,0.1493,1.2021,0.6016,1.352
9.288000,0.0880,0.9660,0.2016,0.991
9.294000,0.1410,0.8588,-0.0616,0.872
9.302000,0.4259,0.8295,-0.0281,0.933
9.303000,0.1288,1.0192,-0.0350,1.028
9.307000,0.1893,1.5207,-0.0596,1.534
9.313000,0.1158,1.0573,-0.0855,1.067
9.318000,0.0426,0.3876,-0.0023,0.390
9.322000,0.0023,0.7506,0.0373,0.752
9.327000,-0.0868,1.5142,0.3745,1.562
9.337000,0.0287,1.3708,0.0097,1.371
9.338000,0.0238,0.5170,0.0944,0.526
9.342000,-0.0805,0.6776,0.2399,0.723
9.347000,-0.0495,1.1054,-0.0626,1.108
9.351000,0.0079,0.5783,0.1379,0.595
9.357000,0.0611,1.0656,0.0361,1.068
9.362000,0.1317,0.9167,-0.0133,0.926
9.366000,0.1276,0.6142,0.3410,0.714
9.372000,0.1874,1.1557,0.0346,1.171
9.376000,0.1012,0.5101,-0.0374,0.521
9.383000,0.0692,0.5851,0.1657,0.612
9.387000,0.1905,1.5601,-0.0115,1.572
9.390000,0.0912,0.5409,-0.0811,0.555
9.404000,0.1388,0.9465,-0.0848,0.960
9.405000,-0.0045,1.2248,0.5579,1.346
9.405000,0.1107,1.4936,0.3921,1.548
9.411000,0.0843,0.7619,0.0766,0.770
9.416000,0.0948,0.9389,0.4050,1.027
9.420000,0.0978,0.8251,0.0693,0.834
9.425000,0.1053,1.0019,-0.0452,1.008
9.430000,0.0453,0.7895,-0.0152,0.791
9.435000,0.0423,1.2485,0.2822,1.281
9.440000,0.0367,0.6916,-0.0108,0.693
9.445000,0.1134,0.7433,0.3208,0.817
9.449000,0.0704,1.4912,0.1999,1.506
9.455000,0.0162,0.4833,0.0021,0.484
9.460000,-0.0028,0.4747,-0.0709,0.480
9.466000,0.0277,1.5354,0.0065,1.536
9.470000,0.0323,0.8669,-0.0782,0.871
9.475000,0.0148,0.4943,0.0148,0.495
9.480000,-0.0033,0.9125,0.0427,0.914
9.484000,0.0775,1.3594,0.0681,1.363
9.491000,0.1114,0.7582,0.1691,0.785
9.495000,0.0873,0.8564,0.3125,0.916
9.502000,0.1341,1.4917,0.2045,1.512
9.503000,0.1432,0.8156,-0.0723,0.831
9.509000,0.0140,0.4623,0.0209,0.463
9.530000,0.1710,1.3782,0.2253,1.407
9.530000,0.2433,1.2075,0.3335,1.276
9.531000,0.2587,0.9011,0.0007,0.937
9.531000,0.1693,0.8073,-0.0289,0.825
9.532000,0.0538,0.8854,0.1774,0.905
9.538000,0.1092,1.6255,0.1577,1.637
9.543000,0.0587,1.1904,0.0126,1.192
9.548000,0.0433,0.9081,-0.1112,0.916
9.553000,-0.0573,0.5172,0.0219,0.521
9.557000,-0.0788,1.2907,0.4978,1.386
9.562000,-0.0329,1.2121,-0.0433,1.213
9.567000,-0.0167,0.5526,0.0036,0.553
9.572000,-0.0006,1.3217,0.2265,1.341
9.577000,0.0782,1.1369,0.0422,1.140
9.584000,0.0604,0.9037,-0.0135,0.906
9.588000,0.1149,0.7038,0.0204,0.713
9.591000,0.1027,0.8468,0.0268,0.853
9.611000,0.2889,1.4302,0.2402,1.479
9.612000,0.4113,0.9203,0.0930,1.012
9.613000,0.1805,0.3065,0.0563,0.360
9.613000,0.1427,1.4053,0.2573,1.436
9.616000,0.2758,1.9969,0.0685,2.017
9.621000,2.3395,2.4456,0.4858,3.419
9.626000,0.1271,0.0914,0.0825,0.177
9.630000,0.5561,-0.6201,0.0038,0.833
9.636000,0.0155,-0.0329,-0.0174,0.040
9.640000,-0.0048,-0.0097,-0.0076,0.013
9.645000,-0.3337,0.0684,0.0209,0.341
9.650000,-1.5486,4.0342,-0.1202,4.323
9.655000,-0.9243,3.8293,1.8524,4.353
9.661000,-0.1977,0.9411,0.2959,1.006
9.665000,-0.0226,0.2362,0.0463,0.242
9.669000,-0.0448,0.6291,0.1376,0.645
9.675000,-0.1293,1.8125,0.0400,1.818
9.685000,-0.7231,3.1554,0.5832,3.289
9.688000,-0.1103,0.5621,0.2436,0.623
9.689000,-0.0211,0.1690,-0.0433,0.176
9.695000,-0.0194,0.2171,-0.0360,0.221
9.718000,-0.0385,0.4144,0.0866,0.425
9.718000,-0.0131,0.6144,-0.0157,0.615
9.719000,2.5917,1.4187,-0.1283,2.957
9.719000,1.5938,2.1321,-0.1097,2.664
9.720000,0.2140,0.0807,0.0602,0.236
9.724000,0.3285,0.7084,-0.2249,0.813
9.729000,1.2681,1.2212,-0.0213,1.761
9.734000,0.8115,1.3178,-0.2286,1.564
9.738000,0.2301,0.1327,0.0322,0.268
9.743000,0.6266,0.9535,-0.0650,1.143
9.748000,0.9277,1.1372,-0.2015,1.481
9.753000,0.2743,0.7572,-0.0413,0.806
9.758000,0.0072,2.3895,-0.1861,2.397
9.762000,-1.3230,1.8557,-0.1580,2.285
9.767000,-0.0946,0.1034,-0.0086,0.140
9.772000,-0.5615,0.3632,0.1523,0.686
9.778000,-1.1802,1.6265,-0.0931,2.012
9.784000,-0.6877,0.8068,-0.1927,1.078
9.787000,-0.1969,0.5307,-0.0929,0.574
9.792000,-0.0368,0.5531,0.0146,0.555
9.804000,-0.1938,2.0530,0.0229,2.062
9.805000,-0.0314,0.9863,-0.0780,0.990
9.807000,0.1058,1.1850,-0.0963,1.194
9.812000,0.4440,1.7405,0.0749,1.798
9.817000,0.2037,0.5629,-0.0472,0.600
9.821000,0.6750,0.3585,0.0065,0.764
9.827000,0.3790,1.0268,-0.0731,1.097
9.832000,0.2518,1.4966,-0.0560,1.519
9.837000,0.1761,0.4374,0.0024,0.472
9.842000,0.0643,0.6339,0.0065,0.637
9.846000,0.3058,1.8013,-0.1859,1.836
9.851000,0.0533,0.5087,-0.0543,0.514
9.856000,0.0934,1.0744,-0.0797,1.081
9.861000,0.1422,1.1491,0.6174,1.312
9.866000,0.1197,0.8898,0.0766,0.901
9.870000,-0.0522,1.0471,0.7410,1.284
9.876000,-0.0600,1.1352,0.4961,1.240
9.885000,-0.0158,1.0744,0.3967,1.145
9.886000,0.0338,0.6483,0.1677,0.671
9.890000,0.0099,0.5006,0.0876,0.508
9.907000,0.0328,0.8407,0.2761,0.886
9.908000,0.1005,1.7842,0.4741,1.849
9.908000,0.0917,0.6444,0.1772,0.675
9.909000,0.0106,0.2391,0.0869,0.255
9.916000,0.0169,1.5749,0.4160,1.629
9.920000,-0.0229,0.9462,0.1491,0.958
9.927000,0.0377,1.4265,0.1132,1.431
9.931000,0.0665,0.6190,-0.0723,0.627
9.939000,0.1891,1.3779,-0.0894,1.394
9.940000,0.1163,1.0710,-0.0123,1.077
9.944000,0.0958,0.6855,0.0099,0.692
9.950000,0.2213,1.5334,-0.0631,1.551
9.954000,0.1307,0.6496,0.0136,0.663
9.959000,0.0414,0.4313,0.4111,0.597
9.965000,0.0851,0.9430,0.0173,0.947
9.970000,0.1727,1.4509,-0.1475,1.469
9.974000,0.0441,0.5697,0.1162,0.583
9.978000,0.0365,1.1018,0.3847,1.168
9.983000,0.0987,1.4946,0.2456,1.518
9.988000,0.2457,1.6755,0.2175,1.707
9.993000,0.4474,0.0404,0.0273,0.450
10.002000,0.0165,0.0045,-0.0030,0.017
10.003000,0.0150,0.2433,-0.0042,0.244
10.007000,0.0296,1.2172,-0.2035,1.234
10.013000,0.2399,1.5613,-0.0274,1.580
10.030000,0.0672,0.4738,0.1855,0.513
10.031000,-0.0001,0.2262,0.1789,0.288
10.032000,-0.0688,1.0642,1.2730,1.661
10.032000,-0.2048,1.8667,0.7896,2.037
10.038000,-0.0898,0.4970,0.1794,0.536
10.042000,-0.6914,0.9235,0.4309,1.231
10.047000,-0.2070,0.4967,0.0541,0.541
10.052000,-0.2795,0.8925,-0.0789,0.939
10.057000,-0.0502,1.3559,0.0131,1.357
10.062000,0.0724,1.0703,-0.0601,1.074
10.066000,0.1779,1.0373,-0.2074,1.073
10.071000,0.6325,0.5519,-0.0665,0.842
10.077000,0.4579,1.6379,-0.1124,1.704
10.089000,0.8698,0.5233,-0.0648,1.017
10.090000,0.1527,0.5514,-0.0064,0.572
10.091000,0.1058,1.0446,-0.1688,1.063
10.096000,0.2084,1.6121,-0.1117,1.629
10.100000,0.0646,0.6352,-0.0069,0.638
10.106000,-0.0312,0.5570,0.0038,0.558
10.110000,-0.1020,1.3750,0.2724,1.405
10.128000,-0.1681,0.9020,0.3491,0.982
10.128000,-0.0807,0.7985,0.0055,0.803
10.129000,-0.0756,0.8249,-0.0089,0.828
10.130000,0.0489,1.3733,-0.1463,1.382
10.135000,0.1132,0.8556,0.2211,0.891
10.140000,0.1405,1.4333,0.0864,1.443
10.145000,0.1705,1.0932,0.0192,1.107
10.150000,0.0238,0.5162,0.1752,0.546
10.155000,0.0511,0.7897,0.1777,0.811
10.160000,0.2494,1.4062,-0.1146,1.433
10.165000,0.0880,0.7343,0.0175,0.740
10.169000,0.0235,0.6862,0.4363,0.813
10.174000,0.1576,1.5452,0.4277,1.611
10.180000,0.0748,0.5741,0.2824,0.644
10.186000,0.1434,0.8798,-0.1087,0.898
10.189000,0.1835,1.1836,-0.0841,1.201
10.194000,0.1017,1.1054,-0.1192,1.116
10.203000,0.0460,0.7223,-0.0616,0.726
10.204000,0.2650,2.0826,-0.1187,2.103
10.208000,0.0694,0.6603,0.1017,0.672
10.213000,0.0174,0.5228,-0.0438,0.525
10.228000,0.0028,0.8869,0.3598,0.957
10.229000,0.0751,1.1828,-0.0687,1.187
10.229000,0.0253,0.9164,0.5476,1.068
10.233000,0.0462,1.4079,0.1337,1.415
10.238000,0.0333,0.6593,0.2348,0.701
10.242000,-0.0050,0.7839,0.1313,0.795
10.248000,0.0870,1.1916,-0.0621,1.196
10.252000,0.1332,1.2849,-0.0347,1.292
10.257000,0.0626,0.7680,-0.0294,0.771
10.263000,0.1573,1.2241,0.0009,1.234
10.268000,0.1620,1.0358,0.2507,1.078
10.272000,0.0140,0.6610,0.3591,0.752
10.277000,0.0316,0.7025,0.0517,0.705
10.285000,0.2201,1.7996,-0.0516,1.814
10.287000,0.0062,0.7509,0.1821,0.773
10.291000,-0.0138,0.2572,0.0746,0.268
10.296000,0.1393,1.4463,0.2143,1.469
10.311000,0.0819,0.8542,0.2368,0.890
10.312000,0.0658,0.4830,0.0031,0.488
10.312000,0.1127,1.3938,0.0451,1.399
10.316000,-0.0543,0.5580,0.0576,0.564
10.322000,-0.0448,1.3633,-0.0924,1.367
10.326000,0.0511,1.0197,-0.0885,1.025
10.333000,-0.0045,0.4091,0.0380,0.411
10.336000,-0.0302,1.1469,0.3193,1.191
10.340000,0.0169,1.6477,0.3039,1.676
10.346000,0.0594,0.6601,0.0029,0.663
10.350000,0.0614,0.6627,0.3657,0.759
10.356000,0.1319,1.8069,0.2653,1.831
10.360000,0.0773,0.6674,0.1665,0.692
10.366000,0.1388,0.7624,0.1025,0.782
10.370000,0.5893,0.8229,-0.0391,1.013
10.376000,0.4052,1.3161,-0.1856,1.390
10.380000,0.3256,0.8862,-0.0194,0.944
10.385000,0.2164,1.3496,-0.0489,1.368
10.390000,0.0841,0.6815,0.0207,0.687
10.395000,0.0565,1.2624,0.2243,1.283
10.402000,-0.0038,1.3564,-0.0064,1.356
10.404000,-0.0111,0.6120,-0.0299,0.613
10.411000,-0.0927,0.5126,0.4280,0.674
10.413000,-0.2494,1.9363,0.4795,2.010
10.420000,-0.0888,0.6188,0.0485,0.627
10.423000,0.0060,0.6308,-0.0784,0.636
10.429000,0.0323,1.5662,-0.1400,1.573
10.438000,0.0965,0.8788,-0.1410,0.895
10.439000,0.1124,0.7782,0.0236,0.787
10.443000,0.2482,1.8306,-0.1309,1.852
10.457000,0.2115,0.5353,-0.0347,0.577
10.458000,0.1092,0.3844,0.4643,0.613
10.459000,0.1886,1.7254,0.3857,1.778
10.463000,0.1293,0.9352,0.0119,0.944
10.476000,-0.0133,0.2938,0.1665,0.338
10.477000,0.0777,1.3403,0.4160,1.406
10.478000,0.0997,1.1328,0.0986,1.141
10.483000,0.1276,0.7528,-0.0579,0.766
10.492000,0.0707,0.8632,0.1159,0.874
10.492000,0.1698,1.5610,-0.0863,1.573
10.497000,0.0685,0.6452,0.0600,0.652
10.506000,0.1935,1.1501,0.1042,1.171
10.513000,0.0309,0.6803,0.1198,0.691
10.513000,0.0502,1.0620,0.2539,1.093
10.524000,0.1551,1.7315,-0.1480,1.745
10.525000,0.0043,0.3348,-0.0006,0.335
10.527000,0.0441,1.0959,0.2692,1.129
10.531000,-0.0099,1.3952,0.5185,1.489
10.537000,-0.0016,0.5900,0.0014,0.590
10.542000,0.0231,0.6701,-0.0548,0.673
10.546000,0.1222,1.3589,-0.0372,1.365
10.551000,0.1688,1.1904,-0.0350,1.203
10.557000,0.1156,0.9140,-0.0386,0.922
10.561000,0.1022,0.8801,-0.0006,0.886
10.566000,0.0487,1.1484,0.7886,1.394
10.571000,0.2159,1.4062,-0.0875,1.425
10.576000,0.0614,0.6857,-0.0587,0.691
10.581000,-0.0102,0.3478,0.2097,0.406
10.585000,0.1769,1.8679,0.5874,1.966
10.590000,0.0489,0.9304,0.2014,0.953
10.595000,0.1039,0.7331,-0.0450,0.742
10.604000,0.1156,1.1035,-0.1239,1.116
10.605000,0.1312,1.1430,-0.1324,1.158
10.611000,0.1630,1.0820,-0.0162,1.094
10.617000,0.1385,0.8320,-0.0291,0.844
10.635000,0.5407,3.2494,0.7473,3.378
10.636000,0.1639,0.1285,0.1394,0.251
10.636000,0.0067,0.0091,0.0217,0.024
10.636000,0.0668,0.4938,0.1557,0.522
10.640000,0.0672,3.3630,0.0099,3.364
10.644000,0.0309,0.9064,0.2019,0.929
10.649000,-0.0561,0.3668,0.0117,0.371
10.654000,-0.1535,0.9526,0.0502,0.966
10.659000,-0.1811,1.4319,-0.0894,1.446
10.664000,-0.0929,0.9218,-0.0689,0.929
10.669000,-0.0822,0.6632,0.0029,0.668
10.674000,-0.0263,0.4144,-0.0362,0.417
10.678000,0.0064,0.0821,0.0283,0.087
10.687000,0.2286,1.3572,-0.2081,1.392
10.688000,1.7976,1.1186,0.0793,2.119
10.695000,0.4521,1.8636,0.9590,2.144
10.698000,0.0682,0.5372,0.0654,0.545
10.708000,0.0169,0.6068,0.1264,0.620
10.708000,0.2074,1.7185,0.0532,1.732
10.713000,0.1554,1.3803,-0.1270,1.395
10.719000,-0.0114,0.2740,-0.0015,0.274
10.723000,-0.0753,1.3249,-0.0040,1.327
10.727000,-0.1261,0.8698,0.0693,0.882
10.733000,-0.1860,0.8410,0.2321,0.892
10.737000,-0.1928,1.3413,0.1384,1.362
10.742000,-0.0924,0.5775,0.0988,0.593
10.747000,0.0084,1.2063,0.0707,1.208
10.752000,0.0211,0.9531,0.5283,1.090
10.757000,0.0663,1.2458,-0.0250,1.248
10.762000,0.0670,0.4230,0.0046,0.428
10.767000,0.1744,1.4858,-0.0863,1.499
10.771000,0.1398,1.2732,-0.0206,1.281
10.777000,0.1837,1.3486,-0.0513,1.362
10.782000,0.4032,0.3702,-0.0042,0.547
10.791000,0.2177,0.7328,0.5903,0.966
10.793000,0.2404,1.7446,-0.1698,1.769
10.797000,0.0690,0.6598,-0.0345,0.664
10.802000,0.0682,0.8027,0.2851,0.855
10.806000,0.1488,1.5264,0.5779,1.639
10.810000,0.1058,0.8927,-0.0050,0.899
10.818000,0.0685,0.5363,-0.0213,0.541
10.821000,0.1110,1.1142,-0.0477,1.121
10.825000,0.2360,1.4487,0.2287,1.486
10.831000,0.0860,0.6520,-0.0706,0.661
10.836000,-0.0121,0.3683,0.0322,0.370
10.840000,0.0152,0.9335,0.4895,1.054
10.845000,0.1708,1.4634,-0.0550,1.474
10.850000,0.0672,1.0109,0.5320,1.144
10.855000,0.0160,0.9069,0.3098,0.958
10.860000,-0.0187,0.7851,0.3293,0.852
10.866000,0.0824,1.3913,-0.1075,1.398
10.870000,0.0201,1.0129,0.0854,1.017
10.875000,-0.0121,0.8095,-0.1068,0.817
10.879000,0.0594,1.3134,-0.0379,1.315
10.884000,0.0714,0.8246,-0.0802,0.832
10.890000,0.0169,0.7155,0.0124,0.716
10.894000,0.1249,1.3608,0.1154,1.371
10.903000,0.0729,0.7189,-0.0064,0.723
10.905000,-0.0094,0.5490,0.0974,0.558
10.908000,-0.0529,1.5644,-0.0826,1.568
10.913000,0.0184,1.3794,0.2041,1.395
10.931000,0.0348,0.7091,-0.0416,0.711
10.932000,0.0250,0.7936,0.5439,0.962
10.933000,0.1688,1.3029,-0.0469,1.315
10.933000,0.2001,1.5002,-0.1002,1.517
10.938000,0.0968,0.5280,0.4919,0.728
10.944000,0.0985,0.6264,0.2431,0.679
10.948000,0.2699,1.4150,0.0099,1.441
10.953000,0.5373,0.7824,0.3191,1.001
10.958000,0.2594,1.5249,0.0698,1.548
10.963000,0.1554,1.0244,0.2517,1.066
10.968000,0.0821,0.6608,0.1386,0.680
10.973000,0.2120,1.3799,-0.0665,1.398
10.978000,0.4169,0.7983,-0.0748,0.904
10.991000,0.0709,0.5748,-0.0731,0.584
10.992000,0.1656,1.0908,-0.0882,1.107
10.993000,0.0162,0.5316,0.0856,0.539
10.999000,0.0609,1.0060,0.2670,1.043
11.006000,0.0873,1.0056,-0.0172,1.009
11.007000,-0.0514,0.8813,0.3078,0.935
11.012000,-0.0922,1.2334,0.5491,1.353
11.016000,3.0383,2.5309,1.2850,4.158
11.031000,3.1977,1.6885,-0.3060,3.629
11.033000,1.6084,0.5338,-0.2342,1.711
11.033000,0.9475,0.1290,-0.0145,0.956
11.036000,1.0678,-0.0429,-0.0064,1.069
11.041000,1.1047,0.5260,-0.0653,1.225
11.046000,1.1245,0.2386,0.0041,1.150
11.051000,1.3469,0.7875,0.3078,1.590
11.056000,1.7837,0.9833,0.8303,2.200
11.061000,0.8930,-0.0024,0.2868,0.938
11.065000,0.8137,-0.1117,0.1498,0.835
11.071000,0.9431,-0.1103,0.0705,0.952
11.075000,0.5790,2.2984,0.0771,2.371
11.080000,0.0609,6.6553,0.6699,6.689
11.088000,2.0120,2.1922,0.1818,2.981
11.090000,0.9536,0.5136,-0.0352,1.084
11.095000,0.2052,-0.0573,0.0383,0.216
11.113000,0.3029,-0.2705,0.1125,0.421
11.114000,0.4325,-0.1869,-0.0106,0.471
11.114000,0.3444,-0.1635,-0.0264,0.382
11.114000,1.4929,0.1026,-0.6718,1.640
11.119000,1.0544,0.1300,-0.0972,1.067
11.125000,0.7748,2.4505,-0.3348,2.592
11.129000,1.3005,1.5510,-1.6804,2.631
11.134000,0.9042,0.5084,-0.2679,1.071
11.139000,0.5685,0.4210,-0.7448,1.027
11.144000,0.3517,0.2403,-0.1095,0.440
11.149000,0.1493,-0.0663,-0.1417,0.216
11.154000,0.1212,-0.0405,-0.0465,0.136
11.158000,0.9321,0.6869,-0.1246,1.165
11.164000,-0.8452,3.0243,-1.4758,3.470
11.169000,-0.1100,0.3241,-0.4672,0.579
11.173000,0.1327,2.4823,-0.4176,2.521
11.178000,0.7873,0.8105,-0.6388,1.298
11.183000,0.3949,-0.0282,-0.0318,0.397
11.188000,0.2084,-0.2104,0.0515,0.301
11.193000,0.0213,-0.0104,0.0522,0.057
11.199000,0.2052,0.0799,0.0019,0.220
11.211000,0.4445,0.0836,-0.0719,0.458
11.212000,4.0200,6.7608,-3.4067,8.572
11.213000,0.1810,0.2682,-0.2677,0.420
11.219000,-0.0067,-0.0361,-0.0667,0.076
11.223000,0.2499,-0.1154,-0.0023,0.275
11.227000,0.5336,0.1373,-0.4718,0.725
11.232000,0.9042,0.3119,-0.4220,1.045
11.236000,0.4301,0.2120,-0.4159,0.635
11.242000,2.1991,3.2975,-0.4584,3.990
11.247000,0.1449,0.1769,-0.1043,0.251
11.252000,0.0978,0.6811,0.0036,0.688
11.256000,0.9218,1.4057,0.1518,1.688
11.261000,0.2220,0.5253,-0.0137,0.570
11.267000,0.6872,1.1469,0.0944,1.340
11.271000,0.3854,0.7265,0.0659,0.825
11.276000,0.5920,0.9902,0.0825,1.157
11.281000,0.4269,0.8205,0.0754,0.928
11.286000,0.5443,0.9184,0.0458,1.069
11.290000,0.4862,0.8290,-0.0596,0.963
