time,wx,wy,wz
29.213,-0.62,0.08,-0.12
29.213,-0.61,0.08,-0.12
29.214,-0.60,0.08,-0.13
29.214,-0.58,0.08,-0.13
29.214,-0.57,0.08,-0.13
29.215,-0.55,0.08,-0.13
29.217,-0.54,0.08,-0.13
29.220,-0.53,0.08,-0.13
29.224,-0.52,0.08,-0.13
29.228,-0.50,0.08,-0.13
29.232,-0.49,0.08,-0.14
29.236,-0.47,0.08,-0.13
29.240,-0.46,0.07,-0.14
29.251,-0.45,0.08,-0.14
29.252,-0.44,0.08,-0.14
29.252,-0.42,0.08,-0.14
29.255,-0.40,0.08,-0.14
29.317,-0.39,0.07,-0.14
29.318,-0.38,0.07,-0.14
29.318,-0.37,0.07,-0.14
29.318,-0.35,0.07,-0.14
29.319,-0.34,0.07,-0.15
29.319,-0.32,0.07,-0.15
29.319,-0.31,0.07,-0.15
29.320,-0.29,0.07,-0.15
29.320,-0.28,0.07,-0.15
29.320,-0.27,0.07,-0.15
29.321,-0.25,0.07,-0.15
29.321,-0.24,0.06,-0.15
29.321,-0.22,0.07,-0.15
29.321,-0.21,0.06,-0.15
29.322,-0.19,0.07,-0.15
29.325,-0.18,0.06,-0.16
29.327,-0.16,0.06,-0.16
29.328,-0.15,0.06,-0.16
29.331,-0.14,0.06,-0.16
29.335,-0.12,0.06,-0.16
29.339,-0.11,0.06,-0.16
29.353,-0.09,0.06,-0.16
29.354,-0.08,0.06,-0.16
29.355,-0.06,0.06,-0.16
29.355,-0.05,0.06,-0.16
29.359,-0.03,0.06,-0.17
29.410,-0.02,0.06,-0.17
29.410,-0.00,0.06,-0.17
29.410,0.02,0.06,-0.17
29.411,0.03,0.06,-0.17
29.411,0.05,0.06,-0.17
29.411,0.06,0.06,-0.17
29.411,0.07,0.06,-0.17
29.411,0.09,0.06,-0.17
29.411,0.11,0.05,-0.17
29.412,0.12,0.06,-0.17
29.412,0.13,0.06,-0.17
29.412,0.15,0.06,-0.18
29.412,0.16,0.05,-0.18
29.415,0.18,0.06,-0.18
29.418,0.19,0.05,-0.18
29.421,0.21,0.05,-0.18
29.428,0.22,0.05,-0.18
29.429,0.24,0.05,-0.18
29.434,0.25,0.05,-0.18
29.437,0.26,0.05,-0.19
29.441,0.28,0.05,-0.18
29.448,0.29,0.05,-0.18
29.451,0.31,0.05,-0.19
29.453,0.32,0.05,-0.19
29.456,0.34,0.05,-0.19
29.498,0.35,0.05,-0.19
29.498,0.36,0.05,-0.19
29.498,0.38,0.05,-0.19
29.499,0.39,0.05,-0.19
29.499,0.40,0.05,-0.19
29.499,0.42,0.05,-0.19
29.499,0.43,0.05,-0.19
29.499,0.45,0.05,-0.19
29.500,0.46,0.05,-0.20
29.500,0.48,0.05,-0.20
29.500,0.49,0.05,-0.20
29.504,0.50,0.05,-0.20
29.508,0.51,0.05,-0.20
29.512,0.53,0.05,-0.20
29.516,0.54,0.05,-0.20
29.520,0.55,0.05,-0.20
29.524,0.56,0.05,-0.20
29.534,0.58,0.05,-0.20
29.534,0.59,0.05,-0.20
29.535,0.60,0.05,-0.20
29.540,0.61,0.05,-0.20
29.600,0.63,0.05,-0.20
29.601,0.64,0.05,-0.20
29.601,0.65,0.04,-0.21
29.602,0.66,0.05,-0.21
29.602,0.68,0.05,-0.21
29.602,0.69,0.05,-0.21
29.603,0.70,0.05,-0.21
29.603,0.71,0.05,-0.21
29.603,0.72,0.04,-0.21
29.604,0.73,0.05,-0.21
29.604,0.74,0.05,-0.21
29.604,0.75,0.05,-0.21
29.605,0.76,0.04,-0.21
29.605,0.77,0.04,-0.21
29.605,0.79,0.04,-0.21
29.605,0.80,0.04,-0.22
29.607,0.81,0.04,-0.22
29.611,0.82,0.04,-0.22
29.615,0.82,0.04,-0.22
29.619,0.84,0.04,-0.22
29.623,0.85,0.04,-0.22
29.634,0.85,0.04,-0.22
29.635,0.87,0.04,-0.22
29.635,0.87,0.04,-0.22
29.639,0.88,0.04,-0.22
29.643,0.89,0.04,-0.22
29.709,0.90,0.04,-0.22
29.709,0.91,0.04,-0.22
29.710,0.92,0.04,-0.23
29.710,0.93,0.04,-0.23
29.710,0.93,0.04,-0.23
29.711,0.94,0.04,-0.23
29.711,0.95,0.04,-0.23
29.711,0.96,0.04,-0.23
29.711,0.97,0.04,-0.23
29.712,0.97,0.04,-0.23
29.712,0.98,0.04,-0.23
29.713,0.99,0.04,-0.23
29.713,0.99,0.04,-0.23
29.713,1.00,0.04,-0.23
29.713,1.00,0.04,-0.23
29.714,1.01,0.04,-0.23
29.714,1.02,0.04,-0.23
29.714,1.02,0.04,-0.23
29.718,1.03,0.04,-0.23
29.722,1.03,0.04,-0.24
29.726,1.04,0.04,-0.24
29.730,1.04,0.03,-0.24
29.734,1.05,0.03,-0.24
29.741,1.05,0.04,-0.24
29.742,1.05,0.03,-0.24
29.751,1.06,0.03,-0.24
29.752,1.06,0.03,-0.24
29.754,1.07,0.03,-0.24
29.812,1.07,0.03,-0.24
29.813,1.07,0.03,-0.24
29.813,1.08,0.03,-0.24
29.813,1.08,0.03,-0.24
29.814,1.08,0.03,-0.24
29.814,1.09,0.03,-0.24
29.814,1.09,0.03,-0.24
29.815,1.09,0.03,-0.24
29.815,1.09,0.03,-0.24
29.815,1.10,0.03,-0.24
29.815,1.09,0.03,-0.25
29.816,1.10,0.03,-0.24
29.816,1.10,0.03,-0.25
29.816,1.10,0.03,-0.24
29.817,1.10,0.03,-0.25
29.817,1.10,0.03,-0.25
29.820,1.10,0.03,-0.25
29.824,1.10,0.03,-0.25
29.829,1.10,0.02,-0.25
29.833,1.10,0.02,-0.25
29.836,1.10,0.02,-0.25
29.841,1.10,0.03,-0.25
29.851,1.10,0.02,-0.25
29.853,1.10,0.02,-0.25
29.853,1.09,0.02,-0.25
29.855,1.10,0.02,-0.25
29.860,1.09,0.02,-0.25
29.914,1.09,0.02,-0.25
29.915,1.09,0.02,-0.25
29.915,1.09,0.02,-0.25
29.916,1.08,0.02,-0.25
29.916,1.08,0.02,-0.25
29.916,1.08,0.02,-0.25
29.917,1.07,0.02,-0.25
29.917,1.07,0.02,-0.25
29.917,1.07,0.02,-0.25
29.917,1.06,0.02,-0.25
29.918,1.06,0.02,-0.25
29.918,1.06,0.02,-0.25
29.918,1.05,0.02,-0.25
29.919,1.05,0.01,-0.25
29.919,1.04,0.01,-0.25
29.924,1.04,0.01,-0.25
29.928,1.03,0.01,-0.25
29.932,1.03,0.01,-0.25
29.935,1.02,0.01,-0.25
29.939,1.01,0.01,-0.25
29.943,1.01,0.01,-0.25
29.952,1.01,0.01,-0.25
29.953,1.00,0.01,-0.25
29.954,0.99,0.01,-0.25
29.959,0.99,0.01,-0.25
30.013,0.98,0.01,-0.25
30.014,0.97,0.01,-0.25
30.014,0.96,0.01,-0.25
30.014,0.96,0.01,-0.25
30.015,0.95,0.01,-0.25
30.016,0.94,0.01,-0.25
30.016,0.93,0.01,-0.25
30.016,0.93,0.00,-0.25
30.017,0.92,0.00,-0.25
30.017,0.91,0.00,-0.25
30.017,0.90,0.00,-0.25
30.017,0.89,0.00,-0.25
30.018,0.89,0.00,-0.25
30.018,0.88,0.00,-0.25
30.019,0.87,0.00,-0.25
30.022,0.85,-0.00,-0.25
30.026,0.85,-0.00,-0.25
30.030,0.84,-0.00,-0.25
30.034,0.83,-0.00,-0.25
30.038,0.82,-0.00,-0.25
30.042,0.81,-0.00,-0.25
30.053,0.80,-0.00,-0.25
30.054,0.79,-0.01,-0.25
30.054,0.78,-0.01,-0.24
30.058,0.77,-0.01,-0.25
30.117,0.76,-0.01,-0.25
30.117,0.74,-0.01,-0.24
30.118,0.74,-0.01,-0.24
30.118,0.73,-0.01,-0.24
30.118,0.71,-0.01,-0.24
30.119,0.70,-0.02,-0.24
30.119,0.69,-0.01,-0.24
30.119,0.68,-0.02,-0.24
30.119,0.66,-0.02,-0.24
30.120,0.66,-0.02,-0.24
30.120,0.64,-0.02,-0.24
30.120,0.63,-0.02,-0.24
30.121,0.62,-0.02,-0.24
30.121,0.61,-0.02,-0.24
30.121,0.59,-0.02,-0.24
30.123,0.58,-0.02,-0.24
30.125,0.57,-0.02,-0.24
30.129,0.56,-0.03,-0.24
30.133,0.55,-0.03,-0.24
30.137,0.53,-0.03,-0.24
30.141,0.52,-0.03,-0.24
30.152,0.51,-0.03,-0.24
30.153,0.49,-0.03,-0.24
30.153,0.48,-0.03,-0.23
30.157,0.47,-0.03,-0.23
30.218,0.46,-0.03,-0.23
30.219,0.44,-0.04,-0.23
30.219,0.42,-0.04,-0.23
30.220,0.41,-0.04,-0.23
30.220,0.40,-0.04,-0.23
30.220,0.38,-0.04,-0.23
30.221,0.37,-0.04,-0.23
30.221,0.36,-0.04,-0.23
30.221,0.35,-0.04,-0.23
30.222,0.33,-0.05,-0.23
30.222,0.32,-0.05,-0.23
30.222,0.30,-0.05,-0.23
30.223,0.29,-0.05,-0.23
30.223,0.27,-0.05,-0.23
30.223,0.26,-0.05,-0.23
30.224,0.24,-0.05,-0.23
30.224,0.23,-0.06,-0.22
30.230,0.21,-0.06,-0.23
30.233,0.20,-0.06,-0.22
30.235,0.19,-0.06,-0.22
30.239,0.17,-0.06,-0.22
30.243,0.15,-0.06,-0.22
30.253,0.14,-0.06,-0.22
30.254,0.13,-0.07,-0.22
30.256,0.11,-0.07,-0.22
30.258,0.10,-0.07,-0.22
30.317,0.09,-0.07,-0.22
30.318,0.07,-0.08,-0.22
30.318,0.06,-0.08,-0.22
30.319,0.04,-0.08,-0.22
30.319,0.03,-0.08,-0.21
30.319,0.01,-0.08,-0.21
30.320,-0.00,-0.08,-0.21
30.320,-0.02,-0.08,-0.21
30.320,-0.03,-0.09,-0.21
30.320,-0.05,-0.09,-0.21
30.321,-0.06,-0.09,-0.21
30.321,-0.08,-0.09,-0.21
30.321,-0.09,-0.09,-0.21
30.322,-0.11,-0.10,-0.21
30.322,-0.12,-0.10,-0.21
30.322,-0.13,-0.10,-0.20
30.326,-0.15,-0.10,-0.20
30.330,-0.16,-0.10,-0.20
30.334,-0.18,-0.10,-0.20
30.338,-0.19,-0.11,-0.20
30.342,-0.20,-0.11,-0.20
30.353,-0.22,-0.11,-0.20
30.354,-0.23,-0.11,-0.20
30.355,-0.25,-0.11,-0.20
30.415,-0.26,-0.12,-0.20
30.415,-0.27,-0.12,-0.20
30.415,-0.29,-0.12,-0.19
30.416,-0.30,-0.12,-0.19
30.416,-0.32,-0.12,-0.19
30.416,-0.33,-0.12,-0.19
30.416,-0.35,-0.13,-0.19
30.416,-0.36,-0.13,-0.19
30.417,-0.37,-0.13,-0.19
30.417,-0.39,-0.13,-0.19
30.417,-0.40,-0.13,-0.19
30.417,-0.42,-0.14,-0.19
30.417,-0.43,-0.14,-0.19
30.418,-0.44,-0.14,-0.18
30.418,-0.45,-0.14,-0.18
30.418,-0.47,-0.14,-0.18
30.421,-0.48,-0.15,-0.18
30.424,-0.50,-0.15,-0.18
30.429,-0.51,-0.15,-0.18
30.433,-0.52,-0.15,-0.18
30.436,-0.54,-0.15,-0.18
30.440,-0.55,-0.15,-0.18
30.454,-0.56,-0.16,-0.18
30.455,-0.57,-0.16,-0.17
30.455,-0.59,-0.16,-0.17
30.457,-0.60,-0.16,-0.17
30.460,-0.61,-0.16,-0.17
30.517,-0.62,-0.17,-0.17
30.518,-0.63,-0.17,-0.17
30.518,-0.65,-0.17,-0.17
30.519,-0.66,-0.17,-0.17
30.519,-0.67,-0.17,-0.16
30.519,-0.68,-0.18,-0.16
30.520,-0.69,-0.18,-0.16
30.520,-0.70,-0.18,-0.16
30.520,-0.71,-0.18,-0.16
30.520,-0.72,-0.18,-0.16
30.521,-0.74,-0.19,-0.16
30.521,-0.74,-0.19,-0.15
30.521,-0.75,-0.19,-0.16
30.522,-0.76,-0.19,-0.15
30.522,-0.77,-0.19,-0.15
30.523,-0.78,-0.19,-0.15
30.530,-0.79,-0.19,-0.15
30.532,-0.80,-0.20,-0.15
30.536,-0.81,-0.20,-0.15
30.540,-0.82,-0.20,-0.14
30.543,-0.83,-0.20,-0.15
30.554,-0.84,-0.20,-0.14
30.555,-0.85,-0.21,-0.14
30.556,-0.86,-0.21,-0.14
30.558,-0.86,-0.21,-0.14
30.623,-0.87,-0.21,-0.14
30.623,-0.88,-0.21,-0.13
30.624,-0.89,-0.21,-0.13
30.624,-0.90,-0.22,-0.13
30.624,-0.91,-0.22,-0.13
30.625,-0.91,-0.22,-0.13
30.625,-0.92,-0.22,-0.13
30.625,-0.93,-0.22,-0.12
30.626,-0.94,-0.22,-0.12
30.626,-0.94,-0.22,-0.12
30.626,-0.95,-0.22,-0.12
30.627,-0.96,-0.23,-0.12
30.627,-0.96,-0.23,-0.12
30.627,-0.97,-0.23,-0.12
30.628,-0.98,-0.23,-0.11
30.628,-0.98,-0.23,-0.11
30.628,-0.99,-0.23,-0.11
30.635,-0.99,-0.23,-0.11
30.636,-1.00,-0.23,-0.11
30.638,-1.00,-0.23,-0.10
30.642,-1.01,-0.23,-0.10
30.647,-1.01,-0.24,-0.10
30.656,-1.02,-0.24,-0.10
30.657,-1.02,-0.24,-0.10
30.659,-1.03,-0.24,-0.10
30.718,-1.03,-0.24,-0.10
30.719,-1.03,-0.23,-0.09
30.720,-1.04,-0.24,-0.09
30.720,-1.04,-0.24,-0.09
30.720,-1.04,-0.24,-0.09
30.721,-1.04,-0.24,-0.09
30.721,-1.05,-0.25,-0.08
30.721,-1.05,-0.24,-0.08
30.721,-1.05,-0.24,-0.09
30.722,-1.06,-0.24,-0.08
30.722,-1.06,-0.24,-0.08
30.722,-1.07,-0.25,-0.08
30.723,-1.07,-0.25,-0.08
30.723,-1.07,-0.25,-0.08
30.723,-1.07,-0.25,-0.08
30.724,-1.07,-0.24,-0.08
30.725,-1.07,-0.24,-0.07
30.731,-1.07,-0.25,-0.07
30.733,-1.07,-0.25,-0.07
30.737,-1.07,-0.25,-0.07
30.742,-1.07,-0.25,-0.07
30.745,-1.07,-0.25,-0.07
30.758,-1.07,-0.24,-0.06
30.761,-1.07,-0.24,-0.07
30.762,-1.07,-0.25,-0.06
30.773,-1.07,-0.25,-0.06
30.774,-1.07,-0.25,-0.06
30.775,-1.07,-0.25,-0.06
30.875,-1.07,-0.24,-0.06
30.875,-1.07,-0.25,-0.06
30.875,-1.07,-0.24,-0.06
30.876,-1.06,-0.24,-0.05
30.876,-1.06,-0.24,-0.05
30.876,-1.06,-0.24,-0.05
30.876,-1.06,-0.24,-0.05
30.876,-1.06,-0.24,-0.05
30.878,-1.05,-0.24,-0.05
30.878,-1.05,-0.24,-0.05
30.879,-1.04,-0.24,-0.05
30.879,-1.04,-0.24,-0.04
30.879,-1.04,-0.23,-0.04
30.879,-1.03,-0.23,-0.04
30.880,-1.03,-0.23,-0.04
30.880,-1.02,-0.23,-0.04
30.880,-1.02,-0.23,-0.04
30.880,-1.02,-0.23,-0.04
30.880,-1.01,-0.23,-0.03
30.881,-1.01,-0.23,-0.03
30.881,-1.00,-0.22,-0.03
30.881,-1.00,-0.22,-0.03
30.881,-0.99,-0.22,-0.03
30.882,-0.98,-0.22,-0.03
30.882,-0.98,-0.22,-0.03
30.882,-0.97,-0.22,-0.02
30.882,-0.97,-0.21,-0.02
30.882,-0.96,-0.21,-0.02
30.883,-0.95,-0.21,-0.02
30.886,-0.95,-0.21,-0.02
30.890,-0.94,-0.21,-0.02
30.894,-0.93,-0.21,-0.02
30.901,-0.93,-0.20,-0.01
30.902,-0.92,-0.20,-0.01
30.909,-0.91,-0.20,-0.01
30.909,-0.91,-0.19,-0.01
30.943,-0.90,-0.19,-0.01
30.945,-0.89,-0.19,-0.01
30.945,-0.88,-0.19,-0.01
30.946,-0.87,-0.18,-0.00
30.946,-0.87,-0.18,-0.00
30.948,-0.86,-0.18,-0.00
30.948,-0.85,-0.18,-0.00
30.949,-0.84,-0.17,0.00
30.949,-0.83,-0.17,0.00
30.949,-0.82,-0.17,0.00
30.954,-0.81,-0.16,0.00
30.957,-0.80,-0.16,0.00
30.961,-0.79,-0.16,0.01
30.966,-0.78,-0.16,0.01
30.969,-0.78,-0.15,0.01
30.973,-0.76,-0.15,0.01
30.977,-0.75,-0.15,0.01
30.982,-0.74,-0.14,0.01
30.985,-0.73,-0.14,0.01
30.989,-0.72,-0.14,0.01
30.994,-0.71,-0.14,0.01
30.998,-0.70,-0.13,0.02
31.001,-0.69,-0.13,0.02
31.005,-0.68,-0.12,0.02
31.008,-0.67,-0.12,0.02
31.018,-0.66,-0.12,0.02
31.018,-0.64,-0.11,0.02
31.024,-0.63,-0.11,0.02
31.025,-0.62,-0.11,0.02
31.029,-0.61,-0.10,0.02
31.057,-0.60,-0.10,0.02
31.058,-0.58,-0.10,0.02
31.058,-0.58,-0.09,0.02
31.058,-0.56,-0.08,0.02
31.058,-0.55,-0.08,0.03
31.058,-0.54,-0.08,0.03
31.059,-0.53,-0.08,0.03
31.060,-0.52,-0.08,0.03
31.065,-0.50,-0.07,0.03
31.068,-0.49,-0.07,0.03
31.072,-0.47,-0.06,0.03
31.076,-0.46,-0.06,0.03
31.081,-0.45,-0.05,0.03
31.085,-0.44,-0.05,0.03
31.088,-0.42,-0.05,0.03
31.092,-0.41,-0.05,0.03
31.096,-0.40,-0.04,0.03
31.100,-0.38,-0.04,0.03
31.104,-0.37,-0.03,0.04
31.108,-0.36,-0.03,0.04
31.111,-0.35,-0.02,0.04
31.119,-0.33,-0.02,0.04
31.120,-0.32,-0.02,0.04
31.124,-0.30,-0.01,0.04
31.127,-0.29,-0.01,0.04
31.174,-0.28,-0.00,0.04
31.175,-0.26,-0.00,0.04
31.176,-0.25,0.00,0.04
31.176,-0.24,0.01,0.04
31.176,-0.22,0.01,0.04
31.177,-0.21,0.01,0.04
31.177,-0.19,0.01,0.04
31.177,-0.18,0.02,0.04
31.177,-0.17,0.03,0.04
31.178,-0.15,0.03,0.05
31.178,-0.14,0.03,0.05
31.178,-0.12,0.04,0.04
31.180,-0.11,0.04,0.05
31.184,-0.10,0.05,0.05
31.187,-0.08,0.05,0.05
31.191,-0.07,0.05,0.05
31.195,-0.05,0.06,0.05
31.201,-0.04,0.06,0.05
31.203,-0.03,0.07,0.05
31.206,-0.01,0.07,0.05
31.211,0.00,0.07,0.05
31.221,0.02,0.08,0.05
31.221,0.03,0.08,0.05
31.222,0.05,0.08,0.05
31.226,0.06,0.09,0.05
31.230,0.08,0.09,0.05
31.279,0.09,0.09,0.05
31.280,0.10,0.10,0.06
31.280,0.12,0.10,0.06
31.281,0.13,0.10,0.06
31.281,0.14,0.11,0.06
31.281,0.16,0.11,0.06
31.282,0.17,0.12,0.06
31.282,0.19,0.12,0.06
31.282,0.20,0.12,0.06
31.283,0.22,0.13,0.06
31.283,0.23,0.13,0.06
31.284,0.24,0.13,0.06
31.284,0.26,0.14,0.06
31.286,0.27,0.14,0.06
31.290,0.28,0.15,0.06
31.294,0.30,0.15,0.06
31.298,0.31,0.15,0.06
31.302,0.32,0.15,0.06
31.305,0.34,0.15,0.06
31.310,0.35,0.16,0.06
31.313,0.36,0.16,0.06
31.318,0.38,0.16,0.06
31.322,0.39,0.17,0.06
31.326,0.41,0.17,0.07
31.330,0.42,0.17,0.07
31.339,0.43,0.17,0.07
31.339,0.44,0.18,0.07
31.341,0.46,0.18,0.07
31.345,0.47,0.19,0.07
31.396,0.49,0.19,0.07
31.397,0.50,0.19,0.07
31.397,0.51,0.19,0.07
31.398,0.52,0.19,0.07
31.398,0.53,0.20,0.07
31.398,0.55,0.20,0.08
31.399,0.56,0.20,0.08
31.399,0.57,0.20,0.08
31.399,0.58,0.21,0.08
31.399,0.59,0.21,0.08
31.400,0.61,0.21,0.08
31.400,0.62,0.21,0.08
31.400,0.63,0.21,0.08
31.402,0.64,0.21,0.08
31.405,0.65,0.21,0.08
31.408,0.67,0.22,0.08
31.412,0.68,0.22,0.08
31.417,0.69,0.22,0.08
31.421,0.70,0.22,0.08
31.424,0.71,0.22,0.08
31.428,0.72,0.23,0.08
31.439,0.73,0.23,0.09
31.440,0.74,0.23,0.09
31.440,0.75,0.23,0.09
31.443,0.77,0.23,0.09
31.498,0.77,0.23,0.09
31.499,0.78,0.23,0.09
31.499,0.79,0.23,0.09
31.500,0.81,0.23,0.09
31.500,0.81,0.23,0.09
31.500,0.82,0.24,0.09
31.501,0.83,0.24,0.10
31.501,0.84,0.24,0.10
31.501,0.85,0.24,0.10
31.502,0.86,0.24,0.10
31.502,0.87,0.24,0.10
31.502,0.88,0.24,0.10
31.503,0.89,0.24,0.10
31.503,0.89,0.24,0.10
31.503,0.90,0.24,0.10
31.507,0.91,0.24,0.10
31.512,0.91,0.24,0.10
31.515,0.92,0.24,0.11
31.519,0.93,0.24,0.11
31.523,0.94,0.24,0.11
31.527,0.95,0.24,0.11
31.539,0.95,0.24,0.11
31.539,0.96,0.24,0.11
31.540,0.97,0.24,0.11
31.542,0.97,0.24,0.11
31.547,0.98,0.24,0.11
31.597,0.99,0.24,0.11
31.598,0.99,0.24,0.11
31.598,1.00,0.24,0.12
31.599,1.00,0.24,0.12
31.599,1.01,0.23,0.12
31.599,1.01,0.23,0.12
31.599,1.02,0.23,0.12
31.600,1.02,0.23,0.12
31.600,1.03,0.23,0.12
31.600,1.03,0.23,0.12
31.601,1.04,0.23,0.13
31.601,1.04,0.23,0.12
31.602,1.05,0.23,0.13
31.602,1.05,0.23,0.13
31.606,1.05,0.22,0.13
31.610,1.05,0.22,0.13
31.614,1.06,0.22,0.13
31.618,1.06,0.22,0.13
31.624,1.06,0.22,0.13
31.626,1.07,0.22,0.13
31.630,1.07,0.21,0.13
31.640,1.07,0.22,0.14
31.641,1.07,0.21,0.13
31.641,1.07,0.21,0.14
31.645,1.08,0.21,0.14
31.697,1.08,0.21,0.14
31.698,1.08,0.21,0.14
31.698,1.08,0.20,0.14
31.699,1.08,0.20,0.14
31.699,1.08,0.20,0.14
31.699,1.08,0.20,0.14
31.699,1.08,0.20,0.14
31.700,1.08,0.19,0.15
31.700,1.08,0.19,0.15
31.700,1.08,0.19,0.15
31.701,1.08,0.19,0.15
31.701,1.08,0.18,0.15
31.701,1.08,0.18,0.15
31.702,1.08,0.18,0.15
31.704,1.08,0.18,0.15
31.708,1.07,0.17,0.15
31.712,1.07,0.17,0.16
31.717,1.07,0.17,0.16
31.720,1.07,0.17,0.16
31.724,1.06,0.17,0.16
31.728,1.07,0.17,0.16
31.739,1.06,0.16,0.16
31.740,1.06,0.16,0.16
31.740,1.05,0.16,0.16
31.744,1.05,0.15,0.16
31.748,1.05,0.15,0.16
31.799,1.04,0.15,0.17
31.800,1.04,0.15,0.17
31.800,1.04,0.15,0.17
31.801,1.03,0.14,0.17
31.801,1.03,0.14,0.17
31.801,1.02,0.13,0.17
31.802,1.02,0.13,0.17
31.802,1.02,0.13,0.17
31.802,1.01,0.13,0.17
31.803,1.00,0.13,0.18
31.803,1.00,0.13,0.18
31.803,0.99,0.12,0.18
31.803,0.98,0.12,0.18
31.804,0.97,0.11,0.18
31.807,0.97,0.11,0.18
31.811,0.97,0.11,0.18
31.815,0.96,0.11,0.18
31.819,0.95,0.11,0.18
31.823,0.95,0.10,0.18
31.827,0.94,0.10,0.18
31.832,0.93,0.10,0.18
31.841,0.92,0.09,0.18
31.841,0.91,0.09,0.18
31.843,0.91,0.09,0.19
31.846,0.90,0.09,0.18
31.898,0.89,0.09,0.19
31.898,0.88,0.08,0.19
31.899,0.87,0.08,0.19
31.899,0.87,0.08,0.19
31.899,0.85,0.07,0.19
31.900,0.85,0.07,0.19
31.900,0.84,0.07,0.19
31.900,0.83,0.07,0.19
31.901,0.82,0.06,0.19
31.901,0.81,0.06,0.19
31.901,0.80,0.05,0.19
31.902,0.80,0.05,0.20
31.902,0.78,0.05,0.20
31.903,0.77,0.05,0.20
31.906,0.76,0.05,0.20
31.910,0.75,0.05,0.20
31.914,0.74,0.04,0.20
31.919,0.73,0.04,0.20
31.922,0.72,0.04,0.20
31.928,0.71,0.04,0.20
31.929,0.70,0.03,0.20
31.940,0.69,0.03,0.20
31.940,0.68,0.03,0.21
31.941,0.66,0.02,0.20
31.945,0.65,0.02,0.21
31.997,0.64,0.02,0.21
31.998,0.63,0.02,0.21
31.998,0.62,0.02,0.21
31.998,0.61,0.02,0.21
31.999,0.59,0.01,0.21
31.999,0.58,0.01,0.21
32.000,0.57,0.01,0.21
32.000,0.56,0.00,0.21
32.000,0.54,-0.00,0.21
32.000,0.53,-0.00,0.21
32.001,0.51,-0.00,0.21
32.002,0.50,-0.00,0.21
32.002,0.49,-0.00,0.21
32.002,0.48,-0.00,0.21
32.005,0.47,-0.01,0.21
32.009,0.45,-0.01,0.21
32.013,0.44,-0.01,0.21
32.019,0.43,-0.02,0.22
32.020,0.41,-0.02,0.22
32.025,0.40,-0.02,0.22
32.029,0.38,-0.01,0.22
32.040,0.37,-0.02,0.22
32.041,0.35,-0.02,0.22
32.041,0.34,-0.03,0.22
32.045,0.33,-0.03,0.22
32.048,0.32,-0.03,0.22
32.101,0.30,-0.03,0.22
32.101,0.29,-0.03,0.22
32.102,0.28,-0.03,0.22
32.102,0.26,-0.03,0.22
32.103,0.24,-0.03,0.22
32.103,0.23,-0.04,0.23
32.103,0.22,-0.04,0.22
32.103,0.20,-0.04,0.23
32.104,0.19,-0.04,0.23
32.104,0.17,-0.04,0.23
32.104,0.16,-0.04,0.22
32.105,0.15,-0.05,0.23
32.105,0.13,-0.05,0.23
32.105,0.12,-0.05,0.23
32.107,0.10,-0.05,0.23
32.112,0.09,-0.05,0.23
32.117,0.07,-0.05,0.23
32.120,0.06,-0.05,0.23
32.123,0.04,-0.05,0.23
32.128,0.03,-0.05,0.23
32.131,0.02,-0.05,0.23
32.142,0.00,-0.05,0.23
32.143,-0.01,-0.05,0.23
32.144,-0.03,-0.05,0.23
32.146,-0.04,-0.06,0.23
32.201,-0.05,-0.06,0.23
32.201,-0.07,-0.06,0.23
32.202,-0.08,-0.06,0.23
32.202,-0.10,-0.06,0.24
32.203,-0.11,-0.06,0.23
32.203,-0.13,-0.06,0.23
32.203,-0.14,-0.06,0.24
32.204,-0.16,-0.06,0.24
32.204,-0.17,-0.06,0.24
32.204,-0.18,-0.06,0.24
32.204,-0.20,-0.06,0.24
32.205,-0.21,-0.06,0.24
32.205,-0.23,-0.06,0.24
32.205,-0.24,-0.06,0.24
32.206,-0.25,-0.06,0.24
32.211,-0.27,-0.06,0.24
32.214,-0.28,-0.06,0.24
32.219,-0.29,-0.06,0.24
32.224,-0.31,-0.06,0.24
32.226,-0.32,-0.06,0.24
32.230,-0.33,-0.06,0.24
32.241,-0.35,-0.06,0.24
32.242,-0.36,-0.06,0.24
32.242,-0.38,-0.06,0.24
32.247,-0.39,-0.06,0.24
32.250,-0.40,-0.06,0.24
32.300,-0.41,-0.06,0.24
32.301,-0.43,-0.06,0.24
32.301,-0.44,-0.06,0.24
32.302,-0.46,-0.06,0.24
32.302,-0.47,-0.06,0.24
32.302,-0.48,-0.06,0.24
32.303,-0.49,-0.06,0.24
32.303,-0.51,-0.06,0.24
32.303,-0.52,-0.05,0.24
32.304,-0.53,-0.05,0.24
32.304,-0.54,-0.05,0.24
32.304,-0.55,-0.05,0.24
32.305,-0.57,-0.05,0.24
32.305,-0.58,-0.05,0.24
32.309,-0.59,-0.05,0.24
32.313,-0.61,-0.05,0.24
32.318,-0.61,-0.05,0.24
32.321,-0.62,-0.05,0.24
32.325,-0.63,-0.05,0.24
32.329,-0.65,-0.05,0.24
32.332,-0.66,-0.05,0.24
32.342,-0.67,-0.05,0.24
32.342,-0.68,-0.05,0.24
32.346,-0.69,-0.04,0.24
32.348,-0.70,-0.04,0.24
32.412,-0.71,-0.04,0.24
32.413,-0.73,-0.04,0.24
